Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incident,StopProcessing,02-Updated State,02-Ship Order On Call To Action,Enabled,"If (Incidents > Updated from  equals  Custom Process  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)ship(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Orders > OrderId  is modified this edit)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Updated Special Email Import,Enabled,If (Custom Field > Sign Off  equals  specialemailblast_return  AND  Custom Field > Sign Off  is modified this edit    AND  Incidents > Updated from  equals  Data Import),Stop Processing
Incident,StopProcessing,02-Updated State,02-Post OCR LS Processing,Enabled,"If (Incidents > Updated from  equals  Custom PHP, Connect PHP, Custom Process, Custom Process (Async), Oracle Integration  AND  Incidents > Status  equals  Unresolved  AND  Incidents > Queue  equals  Rx Pharmacy Data Entry, Rx Pharmacy Fax Pending OCR  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  LS Outbound Prescription Follow-Up)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Vet Diet Upload Channel,Enabled,If (Custom Field > Channel  is modified this edit    AND  Custom Field > Channel  equals  Approval Hub  AND  Incidents > Created By  equals  Rx Manager),Stop Processing
Incident,StopProcessing,02-Updated State,02-Split PDF Solved,Enabled,"If (Custom Field > OCR State  equals  OCR Completed, Post OCR Split PDF, [V2] OCR Completed  AND  Incidents > Updated from  equals  Connect PHP  AND  Incidents > Status  equals  Solved  AND  Incidents > Queue  equals  Vet Diet Fax Pending OCR, Rx Pharmacy Fax Pending OCR)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Tiger Team Updated,Disabled,"If (Incidents > Mailbox  equals  RX, Vet Diet, Chewy  AND  Incidents > Queue  equals  Tiger Team Escalation, Tiger Team Urgent Queue  AND  Incidents > Updated from  equals  Techmail - Service Mailbox)",Stop Processing
Incident,StopProcessing,02-Updated State,02-G- Tiger Team Updated,Enabled,"If (Incidents > Mailbox  equals  RX, Vet Diet, Chewy  AND  Incidents > Queue  equals  Tiger Team Escalation, Tiger Team Urgent Queue  AND  Incidents > Previous Assigned  equals  Tiger Team)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Answer Feedback Updated,Enabled,If (Incidents > Queue  equals  Answer Feedback  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Interface  equals  chewykb),Stop Processing
Incident,StopProcessing,02-Updated State,02-Fishbowl Updated,Enabled,If (Incidents > Queue  equals  CHIRP  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Interface  equals  chewykb),Stop Processing
Incident,StopProcessing,02-Updated State,02-Workforce Updated,Enabled,If (Incidents > Category  equals  Workforce Management  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null),Stop Processing
Incident,StopProcessing,02-Updated State,02-B2B Pharmacy Email Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null),Stop Processing
Incident,StopProcessing,02-Updated State,02-Central Scheduling Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null),Stop Processing
Incident,StopProcessing,02-Updated State,02- Send Chewy Shelter Notification,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  equals  Chewy Shelters  AND  Incidents > Disposition  equals  Request Approved, Request Rejected, More Information Needed)",Stop Processing
Incident,StopProcessing,02-Updated State,02 - Send Vet to Verification PICs,Disabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  Send Vet to Verification),Stop Processing
Incident,StopProcessing,02-Updated State,02-Pharmacy New Order,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  PharmacyNewOrder  AND  Custom Field > OpenMethods Status  equals  PendingNewOrder  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Email Response Updated,Enabled,"If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  Chewy  AND  Incidents > Queue  equals  General Email, General Email Overflow, Gen CS Priority Queue  AND  Incidents > Staff thread  is null    AND  Custom Field > Sign Off  not equals  specialemailblast  AND  Custom Field > Sign Off  not equals  specialemailblast_return  AND  Custom Field > Sign Off  not equals  specialemailblast_cancel)",Stop Processing
Incident,StopProcessing,02-Updated State,02- Accessibility Updated,Enabled,If (Incidents > Updated from  equals  Utilities  AND  Incidents > Mailbox  equals  null  AND  Incidents > Queue  equals  Accessibility),Stop Processing
Incident,StopProcessing,02-Updated State,02-Healthcare Email Updated,Enabled,"If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  not equals  Chewy Vendor Disputes, null, null, Rescue, Supply Mailbox, null  AND  Incidents > Queue  equals  Medications and Prescriptions)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Vet Chat Email Updated,Enabled,"If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null  AND  Incidents > Queue  equals  Chewy Vet Chat, Vet Chat Follow up P0, Vet Chat Follow-Up Pending Customer)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Chewy Pro Email Updated,Enabled,"If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null  AND  Incidents > Queue  equals  Chewy Pro Account Request, Chewy Pro Email)",Stop Processing
Incident,StopProcessing,02-Updated State,02-CCPA Email Updated,Enabled,If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null  AND  Incidents > Queue  equals  Data Protection),Stop Processing
Incident,StopProcessing,02-Updated State,02-Legal Email Updated,Enabled,If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null  AND  Incidents > Queue  equals  Legal),Stop Processing
Incident,StopProcessing,02-Updated State,02-VC Disputes Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Queue  equals  VC Disputes  AND  Incidents > Interface  equals  chewy  AND  Incidents > Previous Status  equals  Solved),Stop Processing
Incident,StopProcessing,02-Updated State,02-Vendor Portal Solved,Enabled,"If (Incidents > Updated from  equals  CX Console, Incident Editor, Techmail - Service Mailbox, Data Import, Web Console Incident Editor  AND  Incidents > Status  equals  Solved  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  Accounting - AP Inventory, Accounting - AP Holds, Accounting - AR/Vendor Rebate Billing, CA - Accounting - AP Inventory, CA - Accounting - AP Holds, CA - Central Scheduling, CA - EDI, CA - MSS - Catalog, CA - MSS - Content, CA - MSS - Feedback, CA - MSS - Pricing, CA - MSS Ops, CA - Supply Planning, CA - VC Disputes, CA - Vendor Compliance, CA - Vendor Outreach, CA - Vendor Specialist, CA - VSP - Routing, Dropship - Appeal, Drop Ship - Merchandising, Drop Ship - Supply Chain - Operations, Drop Ship - Supply Chain - Packaging, EDI, MSS - Catalog, MSS - Content, MSS - Feedback, MSS Ops, MSS Ops Escalation, MSS - Pricing, Prepaid Vendor Going Collect, Supply Planning, TRANSPORTATION – Accesorials, TRANSPORTATION - CPU, TRANSPORTATION - RTS & Inbound Freight, VC Disputes, Vendor Specialists, Vendor Care, Vendor Compliance, Vendor Growth Partners, Vendor Outreach, VSP - Routing  AND  Custom Field > Sign Off  is null    AND  Incidents > Source  equals  Ask A Question  AND  Incidents > Disposition  not equals  OOTO Reply, Auto-Reopened - System Email Loop)",Stop Processing
Incident,StopProcessing,02-Updated State,02-Vet Health -Vet Interview Resend,Enabled,If ([No Value]  is modified this edit    AND  [No Value]  equals  resendACS),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- KW Test Rule,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  KW Test Rule),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Manual Vet Diet Cancellation,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietCancellation2),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Cancel Vet Diet Null Order,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Vet Diet Pending Cancellation  AND  Incidents > Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Orders > OrderId  is null)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Cancel Vet Diet Order,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Vet Diet Pending Cancellation  AND  Incidents > Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Orders > OrderId  is not null)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Solve Vet Diet AS Incident,Enabled,"If ((  Custom Field > Clinic Contact Preference  not equals  Email, Fax  AND  Custom Field > Channel  equals  Vet Diet - Autoship )  OR (  Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Autoship Solved ))",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Create Parent Incident,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietConsolidation  AND  Incidents > Status  not equals  Solved),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Resend Fax/Email,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VDresendNotification),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- CancelMiss,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VDMISSCANCEL),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Vet Diet Reopen OCR Closed,Enabled,If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Reopen OCR Closed  AND  Custom Field > Channel  equals  Fax  AND  Incidents > Mailbox  equals  Vet Diet),Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Vet Diet Cancel Failure,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Vet Diet Missing Info, Vet Diet Cancellation Failure  AND  Incidents > Queue  equals  Vet Diet Pending Cancellation)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Vet Diet OCR Complete,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  OCR2complete, OCRpending  AND  Incidents > Status  not equals  Solved  AND  Incidents > Category  not equals  Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Vet Diet OCR Complete Denied,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  OCR2complete, OCRpending  AND  Incidents > Status  not equals  Solved  AND  Incidents > Category  equals  Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Email Updated,Enabled,"If (Incidents > Updated from  equals  Ask A Question, Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  Vet Diet, Chewy)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03- Split PDF Solved,Enabled,"If (Custom Field > OCR State  equals  OCR Completed, [V2] OCR Completed  AND  Incidents > Updated from  equals  Connect PHP  AND  Incidents > Status  equals  Solved  AND  Incidents > Queue  equals  Vet Diet Fax Pending OCR)",Stop Processing
Incident,StopProcessing,03-Vet Diet State,03 - Vet Diet eFax Failures,Enabled,If (Custom Field > Sign Off  equals  Vet Diet eFax Failures  AND  Incidents > Queue  equals  Vet Diet eFax Failures  AND  Custom Field > Channel  equals  Vet Diet Refax  AND  Incidents > Source  equals  Data Import),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04-Northstar NSP Hold State,Enabled,"If (Incidents > Queue  equals  Rx Northstar Holding  AND  Incidents > Category  not equals  Approval, LS Refill Order)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- NV DUR State Change (NP),Disabled,"If (Custom Field > Shipping Address State  is modified this edit    AND  Custom Field > Shipping Address State  equals  NV  AND  Incidents > Queue  equals  Rx Pharmacy DUR, Rx Pharmacy DUR - AVP, Rx Priority DUR Queue)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- AVP Mail-In State Change,Enabled,If (Incidents > Queue  equals  Rx First Contact  AND  Custom Field > Sign Off  equals  CMM First Notification Sent  AND  Custom Field > Channel  equals  Gabapentin),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- AVP DE State Change,Enabled,If (Incidents > Queue  equals  Rx Pharmacy Data Entry  AND  Incidents > Assigned  equals  Unspecified  AND  Custom Field > Channel  equals  Gabapentin),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- 24 Hr Cancellation Manual,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  skip hydration),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Set AVP Data Entry,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Pending Contact Sync  AND  Incidents > Previous Escalation Level  not equals  Pending Contact Sync  AND  Incidents > Queue  not equals  Rx Pharmacy DUR, Rx Pharmacy DUR - AVP, Rx Pharmacy DUR Correction, Rx Priority DUR Queue, Rx TeleMed DUR  AND  Custom Field > Channel  equals  Gabapentin)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Set OnSite Data Entry,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Pending Contact Sync  AND  Incidents > Previous Escalation Level  not equals  Pending Contact Sync  AND  Incidents > Category  not equals  LS Outbound Prescription Follow-Up  AND  Custom Field > Shipping Address State  equals  AL, OR)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Set SDF Data Entry,Enabled,If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Pending Contact Sync  AND  Incidents > Previous Escalation Level  not equals  Pending Contact Sync  AND  Incidents > Category  not equals  LS Outbound Prescription Follow-Up  AND  Custom Field > Channel  not equals  Gabapentin),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- KW Test,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  KW Contact Sync),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Pharmacy Send Refax,Enabled,If (Custom Field > Sign Off  equals  SendPharmacyFax  AND  Custom Field > Sign Off  is modified this edit),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Send Vet to Verification PICs,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  Send Vet to Verification),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Pharmacy New Order,Disabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  PharmacyNewOrder  AND  Custom Field > OpenMethods Status  equals  PendingNewOrder  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Pharmacy New Order - SDF,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  PharmacyNewOrder  AND  Custom Field > OpenMethods Status  equals  PendingNewOrder  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order  AND  Custom Field > Channel  not equals  Gabapentin)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Pharmacy New Order - AVP,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  PharmacyNewOrder  AND  Custom Field > OpenMethods Status  equals  PendingNewOrder  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order  AND  Custom Field > Channel  equals  Gabapentin)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04-RX Pharmacist DUR-Unblocked state,Disabled,If (Incidents > Disposition  equals  RX Pharmacist  AND  Incidents > Category  equals  Refill Order  AND  Incidents > Updated from  equals  Public API  AND  Custom Field > Channel  not equals  Approval Hub  AND  Incidents > Category  is modified this edit),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04-RX Pharmacist DUR-LS Unblocked state,Disabled,If (Incidents > Disposition  equals  RX Pharmacist  AND  Incidents > Category  equals  LS Refill Order  AND  Incidents > Category  is modified this edit    AND  Incidents > Updated from  equals  Public API  AND  Custom Field > Channel  not equals  Approval Hub),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04-RX Pharmacist DUR-Entered state,Disabled,"If (Incidents > Disposition  equals  RX Pharmacist  AND  Incidents > Category  equals  Mail Received, Mailer, Put on File, Approval, Verbal Approval  AND  Incidents > Category  is modified this edit    AND  Incidents > Updated from  equals  Public API  AND  Custom Field > Channel  not equals  Rx Order)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04-RX Pharmacist DUR - New state,Disabled,"If (Incidents > Disposition  equals  RX Pharmacist  AND  Incidents > Category  equals  Mail Received, Mailer, Put on File, Approval, Verbal Approval  AND  Incidents > Category  is modified this edit    AND  Incidents > Updated from  equals  CX Console, Web Console)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Split PDF Solved,Enabled,"If (Custom Field > OCR State  equals  OCR Completed, Post OCR Split PDF, [V2] OCR Completed  AND  Incidents > Updated from  equals  Connect PHP  AND  Incidents > Status  equals  Solved  AND  Incidents > Queue  equals  Rx Pharmacy Fax Pending OCR, Vet Diet Fax Pending OCR)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Post OCR LS Processing,Enabled,"If (Incidents > Updated from  equals  Custom PHP, Connect PHP, Custom Process, Custom Process (Async), Oracle Integration  AND  Incidents > Status  equals  Unresolved  AND  Incidents > Queue  equals  Rx Pharmacy Data Entry, Rx Pharmacy Fax Pending OCR  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  LS Outbound Prescription Follow-Up)",Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- Rx Aged Order Import,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  RxAgedOrderImport  AND  Incidents > Updated from  equals  Data Import),Stop Processing
Incident,StopProcessing,04-Pharmacy State,04- B2B Pharmacy Email Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null),Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Solved with Live Contact Emaiil im,Enabled,"If (Custom Field > Sign Off  equals  solvedwithlivecontact  AND  Custom Field > Sign Off  is modified this edit    AND  Incidents > Updated from  equals  Incident Multi Update, Data Import  AND  Incidents > Status  equals  Unresolved, Updated  AND  Incidents > Queue  equals  CA - ADHOC Email  AND  [No Value]  not equals  livecontactslvd  AND  Custom Field > OpenMethods Status  not equals  accepted  AND  Incidents > Interface  equals  chewyca)",Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Cancel Order On Call To Action upd,Enabled,"If (Incidents > Updated from  equals  Custom Process, Data Import  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Interface  equals  chewyca  AND  Orders > OrderId  is modified this edit)",Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Cancel Failure Escalation,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  CA-Cancel Order Process, CA-Cancel Order Process 2  AND  Incidents > Category  equals  Duplicate Order Placed, Cancel Order Failed, Cancel Order  AND  Incidents > Status  equals  Unresolved  AND  Incidents > Interface  equals  chewyca)",Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Ship Order On Call To Action,Enabled,"If (Incidents > Updated from  equals  Custom Process  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)ship(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Interface  equals  chewyca  AND  Orders > OrderId  is modified this edit)",Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Central Scheduling Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  null  AND  Incidents > Interface  equals  chewyca),Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Email Response Updated,Enabled,"If (Incidents > Category  not equals  Card Writing Process  AND  Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Mailbox  equals  chewyca@custhelp.com  AND  Incidents > Queue  equals  CA - Gen CS Priority Queue, CA - General Email, CA - General Email Overflow  AND  Incidents > Staff thread  is null    AND  Custom Field > Sign Off  not equals  specialemailblast  AND  Custom Field > Sign Off  not equals  specialemailblast_return  AND  Custom Field > Sign Off  not equals  specialemailblast_cancel  AND  Incidents > Interface  equals  chewyca)",Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-VC Disputes Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Queue  equals  CA - VC Disputes  AND  Incidents > Interface  equals  chewyca),Stop Processing
Incident,StopProcessing,50-Chewy CA State,50-CA-Vendor Portal Solved,Enabled,"If (Incidents > Updated from  equals  CX Console, Incident Editor, Data Import, Web Console Incident Editor  AND  Incidents > Status  equals  Solved  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  CA - Accounting - AP Inventory, CA - Accounting - AP Holds, CA - Accounting - AR/Ven. Rebate Billing, CA - Drop Ship - Merchandising, CA - Drop Ship - SC - Operation, CA - Drop Ship - SC - Packing, CA - MSS - Content, CA - MSS - Feedback, CA - MSS - Pricing, CA - MSS Ops, CA - MSS Ops Escalation, CA - Supply Planning, CA -TRANSPORATION - Accesorials, CA - TRANSPORATION - CPU, CA - TRANSPORATION - RTS & Inbound, CA - Vendor Compliance, CA - Vendor Specialist, CA - VSP - Routing  AND  Custom Field > Sign Off  is null    AND  Incidents > Source  equals  Ask A Question  AND  Incidents > Disposition  not equals  OOTO Reply, Auto-Reopened - System Email Loop  AND  Incidents > Interface  equals  chewyca)",Stop Processing
Incident,StopProcessing,F01-Email Routing,01-iOS Feedback Emails,Enabled,If ((  Incidents > Subject  equals  iOS App Feedback: What went well?  OR  Incidents > Subject  equals  iOS App Feedback: How can we improve? )  AND  Incidents > Mailbox  equals  Chewy),Stop Processing
Incident,StopProcessing,F03-Cardwriting Process,03-Complete Card Writing Process,Enabled,If (Incidents > Disposition  equals  Completed  AND  Incidents > Status  not equals  Solved  AND  Incidents > Disposition  is modified this edit),Stop Processing
Incident,StopProcessing,F04-Case Update,04-Cancel Pharmacy Order,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Rx Cancellation  AND  Incidents > Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Orders > OrderId  is not null)",Stop Processing
Incident,StopProcessing,F04-Case Update,04-Cancel Pharmacy Email,Disabled,If (Incidents > Status  is modified this edit    AND  Incidents > Status  equals  Solved  AND  Incidents > Queue  equals  Rx Cancellation  AND  Incidents > Updated from  equals  Connect PHP  AND  Custom Field > Sign Off  not equals  Cancel Notice Sent),Stop Processing
Incident,StopProcessing,F04-Case Update,04-OOS Notification,Enabled,If (Incidents > Disposition  equals  OOS Notification Sent  AND  Incidents > Queue  equals  Back in Stock  AND  Incidents > Disposition  is modified this edit    AND  Custom Field > Supply Escalation Reason  equals  OOS Request  AND  Custom Field > SKU#  is not null    AND  Incidents > Status  equals  Solved),Stop Processing
Incident,StopProcessing,F04-Case Update,04- Tiger Team Urgent,Enabled,"If (Incidents > Status  equals  Updated  AND  Incidents > Status  is modified this edit    AND  Incidents > Category  equals  Bad Image, Description Discrepancy, Ingredient Discrepancy, Title Discrepancy)",Stop Processing
