Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incidents,FunctionCall,01-Initial State,01-Inbound General Email - Assign,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox, CX Console, Incident Editor, Contact Editor, Analytics Report, Incident Multi Update, Contact Multi Update, Workflow, Console Standard Report, Console Workspace, Console Search, Console External Interface, Console Add-In, Process Designer, Configuration Settings Editor, Message Bases Editor, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Integrations Editor, Element Manager Editor  AND  Incidents > Incoming Mailbox  equals  Unspecified, Chewy  AND  Custom Field > Routing Tags  is not null)",Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound General Email,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Pet Insurance by Chewy, advertising@custhelp.com, unsubscribe@chewy.com)",Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-G-Inbound Email,Enabled,"If (Incidents > Incoming Mailbox  equals  thezoosupport@custhelp.com, unsubscribe@chewy.com, Chewy Accessibility, No Reply, Chewy Pro Narnia, Rescue, Supply Mailbox, Chewy Petscriptions, Chewy Pro, Vet Diet, Chewy  AND (  Incidents > Channel  equals  Email  OR  Custom Field > Channel  equals  Email )  AND  Incidents > Source  not equals  Techmail - Service Mailbox)",Call Function F01-G Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound Email,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Vet Care Medical Records, Vet Care Team, vendorgrowthpartners@custhelp.com, vendors-ca@custhelp.com, vetsupport@custhelp.com, vendorp49, thezoosupport@custhelp.com, Chewy Vendor Care, Chewy Vet, Chewy Merch, Chewy Accounting, Chewy EDI, Chewy Vendor Service Portal, Chewy Transportation, Chewy Vendor Disputes, Chewy Data Protection Team, Chewy Pro Narnia, Rescue, Supply Mailbox, Chewy Petscriptions, Leads, Chewy Cards, RX, Vet Diet, Unspecified)",Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound Email non G,Enabled,"If (Incidents > Incoming Mailbox  equals  vetsupport@custhelp.com, Chewy Vet, datalogs@custhelp.com, Chewy EDI, Chewy Data Protection Team, Workforce, Leads  AND (  Incidents > Channel  equals  Email  OR  Custom Field > Channel  equals  Email ))",Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound Workforce,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Workforce),Call Function F12-Workforce Routing
Incidents,FunctionCall,01-Initial State,01-Inbound AAQ Page,Disabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified),Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound AAQ,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified),Call Function F23-Chewy Contact Us Routing
Incidents,FunctionCall,01-Initial State,01-Inbound AAQ TEMP,Disabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND (  Incidents > Subject  contains  Your message to Chewy  OR  Incidents > Subject  contains  received an email  OR  Incidents > Subject  contains  received email  OR  Incidents > Subject  contains  got an email  OR  Incidents > Subject  contains  got an e-mail )),Call Function F01-Email Routing
Incidents,FunctionCall,01-Initial State,01-Inbound Vendor Portal AAQ,Enabled,"If (Incidents > Source  equals  Ask A Question, Connect Web Services - REST  AND  Custom Field > Request Type  equals  Item/Assortment Transition, Item/Assortment Update Request, Item Discontinuation Submission, Assortment/Content/Marketing, Request to Receive Audit Reports, Brand Info Sheet for Customer Service, Charegebacks, Item Copy or Image Update, Cost Disputes, Cost Rejection Disputes, Cost Update Request, Create or modify Appointment, Customer Satisfaction Claims, Damage Claims, Document failure/rejection, Dropship Sticker Request, Dropship Vendor Performance Appeal, DSCO Questions/Issues, EDI invoicing issue, Carrier EDI Issue, General Questions, Invoice Payment Disputes, Payment/Invoice Issues or Status, Marketing Request, Mis-shipments , Item/Assortment Setup Request, New Vendor Follow-up, Setup EDI Account, Other Questions, Payment Remittance Request, Playbook Questions, Purchase Order (PO) Issues, Rebate Dispute or Backup Request, Rebate/Term Changes or Questions, Recall/Quality Concerns, Resale Certificate Request, Update MAP/MSRP, MAP Violation, Return to Vendor, Dropship Shipping or Ordering Questions, Shipping or Ordering Questions, Update Preferred Contact List, Vendor Compliance Manual, Vendor Data Services, Vendor Account Information Update, Vendor Performance Scorecard Questions, Violations, Vendor Wanting to join Chewy Collect, Collect Vendor Creating New OTM Profile, Collect Vendor Change/Update RTS Info, Technical Questions for RTS, Transportation Escalations, Accessorial Request, Contact Follow-Up, Report Technical Issue, Purchase Unit of Measure Update, Catalog Audit, Invoice Hold Resolution, Demand Forecasting Inquires, Lead Time Inquires, Ordering Cadence Inquires, Item Availability Dates or OOS Updates, PAF completion/upload questions, Image Update (Existing Products), Video Update (Existing Products), Enhanced Content Request-Formerly Chewy+, Item Copy (Existing Products), New Vendor Company Information, Pawsibilities Product Reviews Request, Contact and Address Update, Banking Information Update, Certificate of Insurance Renewal, Vendor Merger & Acquisition, Rebate Backup Request - Promo & Lumpsum, Rebate Backup Request - Allowances & POs, Rebate Disputes - Promotion & Lumpsums, Rebate Disputes - Allowances & POs, Add Additional Supplier to a SKU, Attribution Update, Availability Date Update, Case Layer Pallet Update, Case UPC Add, Brand Name Change, Discontinuation Request, Item Name Update, Item Dimensions & Weight Update, Move SKU to New Supplier, Extended Content Update, Minimum Order Quantity & Order Multiple, Reactivate Discontinued SKU, Restricted Availability Update, UPC Update, Vendor Part Number VPN Update, Category Manager Contact, Request Access to CPH, Reset CPH Account Password, Reset Multi-Factor Authentication (MFA), Request Access to Catalog Details, Request Access to Invoice Details, Combine Chewy SKUs under Parent Producti, New Dropship FC, Item Ordering Update)",Call Function F24-Vendor Communication Portal AAQ
Incidents,FunctionCall,01-Initial State,01-Inbound Vendor Portal API,Enabled,"If (Incidents > Source  equals  Connect PHP, Connect Web Services - REST  AND  Custom Field > Request Type  equals  Cost Update Request)",Call Function F24-Vendor Communication Portal AAQ
Incidents,FunctionCall,01-Initial State,01-Inbound Vendor Portal AAQ - Feedback,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Feedback or Suggestions),Call Function F24-Vendor Communication Portal AAQ
Incidents,FunctionCall,01-Initial State,01-Vet Diet OB Call,Enabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Console Integrations Editor, Access Control Editor, Process Designer, Configuration Settings Editor, Message Bases Editor, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Opportunity Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Opportunity Create from Incident Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password, Web Console Integrations Editor, Element Manager Editor  AND  Incidents > Category  equals  Emailed Approval, Emailed Denial, Denial, Error Fax, Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other, Denial>JustFoodForDogs, Partial Approval, Outbound Vet Diet Follow-Up  AND  Incidents > Queue  equals  Customer Service, Vet Diet Waiting, Unspecified)",Call Function F27-Vet Diet Waiting
Incidents,FunctionCall,01-Initial State,01-Inbound Call,Disabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password  AND  Incidents > Category  not equals  Central Scheduling, Pharmacy, My Vet Order, Workforce Management, Card Writing Process, Fulfillment Center, Product Merch, Sample Center, Supply Planning, Vendor Compliance  AND  Incidents > Mailbox  not equals  Vet Care Medical Records, Vet Care Team, RX  AND  Incidents > Queue  not equals  Chewy Vet Chat, Insurance Voice, NPS, PAW RRC Abuse Suspected, PET Forms, Tiger Team Escalation, Tiger Team PET Form, Tiger Team Urgent Queue, Vet Diet PET Forms  AND  Incidents > Product  not equals  NMA Chat)",Call Function F04-Case Update
Incidents,FunctionCall,01-Initial State,01- Care Plus Waiting - Follow Up on new incident,Enabled,If (Incidents > Queue  equals  CarePlus Waiting  AND  Incidents > Status  not equals  Solved),Call Function F72 - LCSR Follow Up
Incidents,FunctionCall,01-Initial State,01-G-Inbound Call,Enabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password  AND  Incidents > Category  not equals  Central Scheduling, Pharmacy, My Vet Order, Workforce Management, Card Writing Process, Fulfillment Center, Product Merch, Sample Center, Supply Planning, Vendor Compliance  AND  Incidents > Mailbox  not equals  Vet Care Medical Records, Vet Care Team, RX  AND  Incidents > Queue  not equals  Chewy Vet Chat, Insurance Voice, NPS, PAW RRC Abuse Suspected, PET Forms, Rescue, The Zoo, Tiger Team Escalation, Tiger Team PET Form, Tiger Team Urgent Queue, Vet Diet, Vet Diet PET Forms  AND  Incidents > Product  not equals  NMA Chat  AND  Custom Field > Channel  equals  Unspecified, Fax, NPS, Phone Inbound, Phone Outbound, SMS, Snail Mail, Rx Order, B2B Rx Order, Q&A, WFM, Voicemail, Online Form, Approval Hub, Verbal Approval, RX Upload, Chewy Pro, Storefront, Petscription Leads, Chewy Shelters, Vet Diet, Vet Diet - Autoship, Vet Diet Refax, Video Chat, Clinic Contact, Vet Diet - Medication, Writing Team Leads, Gabapentin, Chewy Vet Clinic, Rhapsody Task)",Call Function F04-Case Update
Incidents,FunctionCall,01-Initial State,01-Inbound Central Scheduling Confirm,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Create or Modify Appointment, Reschedule Appt)",Call Function F14-Central Scheduling
Incidents,FunctionCall,01-Initial State,01-Inbound Central Scheduling New Other,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Message or Question),Call Function F14-Central Scheduling | Call Function F14-Central Scheduling
Incidents,FunctionCall,01-Initial State,01- Pharmacy Follow Up Dispo,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Pharmacist Follow-Up - Pending 1st Touch, Pharmacist Follow-Up - Pending 2nd Touch, Pharmacist Follow-Up - Pending Tech Follow-Up, Clinic Email - Pending 1st Touch, Clinic Email - Pending 2nd Touch, Clinic Email - Pending Tech Follow-Up, Rx Pharm Follow Up, Rx Technician Follow Up, Rx Lead Follow-Up  AND  Incidents > Status  not equals  Solved)",Call Function F32-Pharmacy Follow-Up
Incidents,FunctionCall,01-Initial State,01-Inbound Pharmacy,Enabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, null, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, null, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password  AND  Incidents > Category  equals  Pharmacy  AND  Incidents > Mailbox  equals  null, RX)",Call Function F04-Case Update
Incidents,FunctionCall,01-Initial State,01-Inbound Vet Diet New Order - NEW,Enabled,If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Vet Diet  AND  Incidents > Disposition  not equals  Vet Diet Missing Info),Call Function F27-Vet Diet Waiting
