Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incident,Other,F10-Pharmacy Vet Waiting,F10- Rx Waiting LS 24- Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Waiting LS 24 Cancel  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending LS 24 Hour)",Escalate to Pharmacy Waiting LS 24 Cancel +480 Hours Exactly From Now
Incident,Other,F10-Pharmacy Vet Waiting,F10- Rx Auto Touch 2- Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Waiting Touch 2.0  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Auto-Second Contact  AND  Incidents > Disposition  is modified this edit)",Escalate to Pharmacy Waiting Touch 2.0 +24 Hours Exactly From Now
Incident,Other,F10-Pharmacy Vet Waiting,F10- Rx Auto Touch 3 - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Waiting Touch 3.0  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Auto-Third Contact)",Escalate to Pharmacy Waiting Touch 3.0 +24 Hours Exactly From Now
Incident,Other,F10-Pharmacy Vet Waiting,F10- Rx Waiting 24hr Cancel - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Cancel Pharmacy Order Fix, Pharmacy Waiting 24 Cancel, Pharmacy Waiting Move To Cancel  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending 24 Hour Cancellation)",Escalate to Pharmacy Waiting 24 Cancel +456 Hours Exactly From Now
Incident,Other,F10-Pharmacy Vet Waiting,F10- Rx Waiting 24hr Cancel - Action,Enabled,"If (Incidents > Escalation Level  equals  Cancel Pharmacy Order Fix, Pharmacy Waiting 24 Cancel  AND  Incidents > Disposition  equals  Pending 24 Hour Cancellation  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Previous Escalation Level  not equals  Cancel Pharmacy Order Fix, Pharmacy Waiting 24 Cancel  AND  Incidents > Escalation Level  is modified this edit)",Escalate to Pharmacy Waiting Move To Cancel +1 Minutes Exactly From Now
Incident,Other,F11-Pharmacy Client Waiting,F11-Pharmacy Aged Order - Chain,Enabled,If (Incidents > Escalation Level  not equals  Rx Aged Orders  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Rx Aged Order),Escalate to Rx Aged Orders +1 Minutes Exactly From Now
Incident,Other,F19-Parse Thread for Routing,F19- Rx OCR2 Complete,Enabled,"If (Custom Field > OCR State  equals  OCR Completed, Post OCR Complete, [V2] OCR Completed, [V2] OCR Failed  AND  Incidents > Queue  equals  Rx Pharmacy Fax Pending OCR  AND  Orders > OrderId  is not null)",Escalate to Pending Contact Sync +5 Minutes Exactly From Now
Incident,Other,F20-Vet Approval Hub Update,F20- Pharmacy Vet Hub - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Vet Hub  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Second Contact, Pending Third Contact, Pending Fourth Contact, Pending 24 Hour Cancellation  AND  Custom Field > Channel  equals  Approval Hub)",Escalate to Pharmacy Vet Hub +48 Hours Exactly From Now
Incident,Other,F20-Vet Approval Hub Update,F20- Approval Hub Touch 1- Chain,Enabled,"If (Incidents > Escalation Level  not equals  Approval Hub 24-hr Cancel, Approval Hub Touch 1, Approval Hub Touch 2, Approval Hub Touch 3  AND  Incidents > Disposition  equals  Pending Second Contact, Pending Third Contact, Pending Fourth Contact  AND  Custom Field > Channel  equals  Approval Hub  AND  Incidents > Status  equals  Unresolved  AND  Incidents > Queue  equals  RX Approval Hub Orders)",Escalate to Approval Hub Touch 1 +1 Minutes Exactly From Now
Incident,Other,F20-Vet Approval Hub Update,F20- Approval Hub Touch 1- Action,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Approval Hub Touch 1  AND  Incidents > Previous Escalation Level  not equals  Approval Hub Touch 1  AND  Incidents > Queue  not equals  Rx Nevada DUR, Rx Pharmacy DUR, Rx Pharmacy DUR - AVP, Rx Priority DUR Queue, Rx TeleMed DUR  AND  Incidents > Disposition  equals  Pending Second Contact, Pending Third Contact, Pending Fourth Contact)",Escalate to Approval Hub Touch 2 +24 Hours Exactly From Now
Incident,Other,F20-Vet Approval Hub Update,F20- Approval Hub Touch 2- Action,Enabled,"If (Incidents > Escalation Level  is modified this edit    AND  Incidents > Escalation Level  equals  Approval Hub Touch 2  AND  Incidents > Previous Escalation Level  not equals  Approval Hub Touch 2  AND  Incidents > Queue  not equals  Rx Nevada DUR, Rx Pharmacy DUR, Rx Pharmacy DUR - AVP, Rx Priority DUR Queue  AND  Incidents > Disposition  equals  Pending Second Contact, Pending Third Contact, Pending Fourth Contact)",Escalate to Approval Hub Touch 3 +456 Hours Exactly From Now
Incident,Other,F20-Vet Approval Hub Update,F20- Rx Waiting 24 Cancel - Chain,Enabled,If (Incidents > Escalation Level  not equals  Approval Hub 24-hr Cancel  AND  Incidents > Disposition  equals  Pending 24 Hour Cancellation  AND  Incidents > Disposition  is modified this edit),Escalate to Approval Hub 24-hr Cancel +24 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Second - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Second  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  First Contact Sent  AND  Custom Field > Sign Off  equals  CMM First Notification Sent)",Escalate to Pharmacy Client Mailer Second +1 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Third - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Third  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Second Contact Sent  AND  Custom Field > Sign Off  equals  CMM Second Notification Sent)",Escalate to Pharmacy Client Mailer Third +1 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Fourth - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Fourth  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Third Contact Sent  AND  Custom Field > Sign Off  equals  CMM Third Notification Sent)",Escalate to Pharmacy Client Mailer Fourth +1 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Fifth - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Fifth  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Fourth Contact Sent  AND  Custom Field > Sign Off  equals  CMM Fourth Notification Sent)",Escalate to Pharmacy Client Mailer Fifth +1 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Sixth - Chain,Disabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Sixth  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Fifth Contact Sent  AND  Custom Field > Sign Off  equals  CMM Fifth Notification Sent)",Escalate to Pharmacy Client Mailer Sixth +72 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Seventh - Chain,Disabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Seventh  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Sixth Contact Sent  AND  Custom Field > Sign Off  equals  CMM Sixth Notification Sent)",Escalate to Pharmacy Client Mailer Seventh +72 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Eighth - Chain,Disabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Eighth  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Seventh Contact Sent  AND  Custom Field > Sign Off  equals  CMM Seventh Notification Sent)",Escalate to Pharmacy Client Mailer Eighth +72 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer Ninth - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Ninth  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Fifth Contact Sent  AND (  Custom Field > Sign Off  equals  CMM Fifth Notification Sent  OR  Custom Field > Sign Off  equals  CMM Sixth Notification Sent  OR  Custom Field > Sign Off  equals  CMM Seventh Notification Sent  OR  Custom Field > Sign Off  equals  CMM Eighth Notification Sent ))",Escalate to Pharmacy Client Mailer Ninth +1 Hours Exactly From Now
Incident,Other,F21-Pharmacy Client Mailer,F21-Pharmacy Mailer 24 Cancel - Chain,Enabled,"If (Incidents > Status  equals  Waiting  AND  Incidents > Escalation Level  not equals  Pharmacy Client Mailer Third  AND  Incidents > Source  equals  CX Console, Techmail - Service Mailbox, Public API, Data Import, Web Console  AND  Incidents > Queue  equals  Rx Waiting Queue  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  Final Contact 24 Hour Notification Sent  AND  Custom Field > Sign Off  equals  CMM 24 Hour Notification Sent)",Escalate to Pharmacy Mailer 24 Hour Cancel +1 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- JustFoodForDogs - Chain,Enabled,If (Incidents > Category  equals  Denial>JustFoodForDogs  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Disposition  equals  Pending Vet Diet-Follow up  AND  Incidents > Escalation Level  not equals  JFFD Follow Up),Escalate to JFFD Follow Up +1 Minutes Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Vet + Medication Touch 2 - Chain,Enabled,"If (Incidents > Disposition  equals  Pending Second Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet + Medication Touch2  AND  Custom Field > Channel  equals  Vet Diet - Medication  AND  Incidents > Disposition  is modified this edit)",Escalate to Vet + Medication Touch2 +24 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27-Vet + Medication Touch 3 - Chain,Enabled,"If (Incidents > Disposition  equals  Pending Third Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet + Medication Touch 3  AND  Incidents > Previous Escalation Level  equals  null  AND  Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  equals  Vet Diet - Medication)",Escalate to Vet + Medication Touch 3 +24 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27-Vet + Medication Pick up - Chain,Enabled,"If (Incidents > Disposition  equals  Pending Client-General, Pending Client-Mailer, Pending Customer Auth, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet + Med Pick up Touch 2  AND  Custom Field > Channel  equals  Vet Diet - Medication)",Escalate to Vet Diet + Med Pick up Touch 2 +24 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Partial Approval - Chain,Enabled,If (Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet Partial Approval  AND  Custom Field > Channel  not equals  Clinic Contact  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Partial Approval  AND  Custom Field > Channel  not equals  Vet Diet - Medication),Escalate to Vet Diet Partial Approval +24 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Phone/Null Pref Touch 2 - Chain,Enabled,"If (Custom Field > Clinic Contact Preference  equals  Phone, Unspecified  AND  Incidents > Disposition  equals  Pending Second Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet PhoneNull Touch 2  AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet PhoneNull Touch 2 +72 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Phone/Null Pref Touch 3 - Chain,Enabled,"If (Custom Field > Clinic Contact Preference  equals  Phone, Unspecified  AND  Incidents > Disposition  equals  Pending Third Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet PhoneNull Touch 3  AND  Incidents > Previous Escalation Level  equals  null  AND  Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet PhoneNull Touch 3 +32 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Fax Pref Touch 2 - Chain,Enabled,If (Custom Field > Clinic Contact Preference  equals  Fax  AND  Incidents > Disposition  equals  Unspecified  AND  Incidents > Escalation Level  not equals  Vet Diet Fax Touch 2  AND  Custom Field > Channel  not equals  Vet Diet - Medication),Escalate to Vet Diet Fax Touch 2 +5 Minutes Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Fax Pref Touch 3 - Chain,Enabled,"If (Custom Field > Clinic Contact Preference  equals  Fax  AND  Incidents > Disposition  equals  Pending Third Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet Fax Touch 3  AND  Incidents > Previous Escalation Level  equals  null  AND  Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet Fax Touch 3 +32 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Email Pref Touch 2 - Chain,Enabled,If (Custom Field > Clinic Contact Preference  equals  Email  AND  Incidents > Disposition  equals  Unspecified  AND  Incidents > Escalation Level  not equals  Vet Diet Email Touch 2  AND  Custom Field > Channel  not equals  Vet Diet - Medication),Escalate to Vet Diet Email Touch 2 +72 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Email Pref Touch 3 - Chain,Enabled,"If (Custom Field > Clinic Contact Preference  equals  Email  AND  Incidents > Disposition  equals  Pending Third Contact, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet Email Touch 3  AND  Incidents > Previous Escalation Level  equals  null  AND  Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet Email Touch 3 +32 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- No Clinic Contact Touch 2 - Chain,Enabled,"If (Incidents > Disposition  equals  Pending Client-General, Pending Client-Mailer, Pending Customer Auth, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet No Contact Touch 2  AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet No Contact Touch 2 +10 Minutes Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27- Waiting 48-Hour Cancel - Chain,Enabled,"If (Incidents > Disposition  equals  Pending 48-Hour Cancellation, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  Vet Diet 48 hour Cancel  AND  Incidents > Disposition  is modified this edit    AND  Incidents > Category  not equals  Denial, Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other  AND  Custom Field > Channel  not equals  Vet Diet - Medication)",Escalate to Vet Diet 48 hour Cancel +96 Hours Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27 - Denied: Needs Exam-Chain,Enabled,"If (Incidents > Disposition  equals  Pending 48-Hour Cancellation, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  DeniedNeedExam  AND  Incidents > Previous Escalation Level  equals  OCR2complete, OCRpending, null  AND  Incidents > Disposition  is modified this edit    AND  Incidents > Category  equals  Denial> Pet Needs to be Seen  AND  Custom Field > Channel  not equals  Approval Hub)",Escalate to DeniedNeedExam +60 Minutes Exactly From Now
Incident,Other,F27-Vet Diet Waiting,F27 - Denied: Needs Exam-Chain- pbc,Enabled,"If (Incidents > Disposition  equals  Pending 48-Hour Cancellation, Unspecified  AND  Incidents > Queue  equals  Vet Diet Waiting  AND  Incidents > Escalation Level  not equals  DeniedNeedExam, DeniedNeedExampbc  AND  Incidents > Disposition  is modified this edit    AND  Incidents > Category  equals  Denial> Pet Needs to be Seen  AND  Custom Field > Channel  equals  Approval Hub)",Escalate to DeniedNeedExampbc +48 Hours Exactly From Now
