Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incident,SetField,01-Initial State,01-CA-Inbound AAQ,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND  Incidents > Interface  equals  chewyca),Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Mailbox assign as chewyca@custhelp.com
Incident,SetField,01-Initial State,01-CA-Inbound VC Disputes,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  No Call No Show (NCNS), Pallet Damage (PD), PO Acknowledgement Fill Rate (POA), On-Time (OT), Reschedules (RS)  AND  Incidents > Category  equals  Vendor Compliance, Chargeback Dispute  AND  Incidents > Interface  equals  chewyca)",Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Queue assign as CA - VC Disputes | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Status assign as Unresolved | Set Field Incidents > Mailbox assign as null
Incident,SetField,01-Initial State,01-CA-Inbound Vendor Portal AAQ,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Item/Assortment Transition, Item/Assortment Update Request, Item Discontinuation Submission, Assortment/Content/Marketing, Request to Receive Audit Reports, Brand Info Sheet for Customer Service, Charegebacks, Item Copy or Image Update, Cost Disputes, Cost Rejection Disputes, Cost Update Request, Create or modify Appointment, Customer Satisfaction Claims, Damage Claims, Document failure/rejection, Dropship Sticker Request, Dropship Vendor Performance Appeal, DSCO Questions/Issues, EDI invoicing issue, Carrier EDI Issue, General Questions, Invoice Payment Disputes, Payment/Invoice Issues or Status, Marketing Request, Mis-shipments , Item/Assortment Setup Request, New Vendor Follow-up, Setup EDI Account, Other Questions, Payment Remittance Request, Playbook Questions, Purchase Order (PO) Issues, Rebate Dispute or Backup Request, Rebate/Term Changes or Questions, Recall/Quality Concerns, Resale Certificate Request, Update MAP/MSRP, MAP Violation, Return to Vendor, Dropship Shipping or Ordering Questions, Shipping or Ordering Questions, Update Preferred Contact List, Vendor Compliance Manual, Vendor Data Services, Vendor Account Information Update, Vendor Performance Scorecard Questions, Violations, Vendor Wanting to join Chewy Collect, Collect Vendor Creating New OTM Profile, Collect Vendor Change/Update RTS Info, Technical Questions for RTS, Transportation Escalations, Accessorial Request, Contact Follow-Up, Report Technical Issue, Purchase Unit of Measure Update, Catalog Audit, Invoice Hold Resolution, Demand Forecasting Inquires, Lead Time Inquires, Ordering Cadence Inquires, Item Availability Dates or OOS Updates, New International Vendor Submission, Contact and Address Update, Banking Information Update, Certificate of Insurance Renewal, Vendor Merger & Acquisition, Rebate Backup Request - Promo & Lumpsum, Rebate Backup Request - Allowances & POs, Rebate Disputes - Promotion & Lumpsums, Rebate Disputes - Allowances & POs, Category Manager Contact  AND  Incidents > Interface  equals  chewyca)",Set Field Incidents > Mailbox assign as vendorgrowthpartners@custhelp.com
Incident,SetField,01-Initial State,01-CA-Inbound Vendor Portal AAQ - Feedba,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Feedback or Suggestions  AND  Incidents > Interface  equals  chewyca),Set Field Incidents > Mailbox assign as Chewy Vendor Service Portal
Incident,SetField,01-Initial State,01-CA-Inbound Central Scheduling Cofirm,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Create or Modify Appointment, Reschedule Appt  AND  Incidents > Interface  equals  chewyca)",Set Field Incidents > Queue assign as CA - Central Scheduling | Set Field Incidents > Mailbox assign as null | Set Field Custom Field > Reoccurring Issue assign as Yes | Set Field Custom Field > Sign Off assign as Send Confirmation
Incident,SetField,01-Initial State,01-CA-Inbound Central Scheduling New ord,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Message or Question  AND  Incidents > Interface  equals  chewyca),Set Field Incidents > Queue assign as CA - Central Scheduling | Set Field Incidents > Mailbox assign as null | Set Field Custom Field > Reoccurring Issue assign as Yes
Incident,SetField,01-Initial State,01-CA-Q&A Import,Enabled,If (Incidents > Source  equals  Import Tools  AND  Incidents > Queue  equals  CA - Q&A  AND  Incidents > Interface  equals  chewyca),Set Field Custom Field > Channel assign as Q&A | Set Field Incidents > Assigned assign as null | Set Field Custom Field > OpenMethods Status assign as pre-initial
Incident,SetField,01-Initial State,01-CA-Inbound Call,Disabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password  AND  Incidents > Category  not equals  Central Scheduling, Pharmacy, My Vet Order, Workforce Management, Card Writing Process, Fulfillment Center, Product Merch, Sample Center, Supply Planning, Vendor Compliance  AND  Incidents > Mailbox  equals  chewyca@custhelp.com  AND  Incidents > Queue  not equals  CA - General Email, CA - Tiger Team Escalation, CA - Tiger Team Pet Form, CA - Tiger Team Urgent)",Set Field Incidents > Queue assign as CA - Customer Service | Set Field Incidents > Interface assign as chewyca
Incident,SetField,01-Initial State,01-G-CA-Inbound Call,Enabled,"If (Incidents > Category  not equals  Central Scheduling, Pharmacy, My Vet Order, Workforce Management, Card Writing Process, Fulfillment Center, Product Merch, Sample Center, Supply Planning, Vendor Compliance  AND  Incidents > Mailbox  equals  chewyca@custhelp.com  AND  Incidents > Queue  equals  Unspecified, CA - Customer Service)",Set Field Incidents > Interface assign as chewyca
Incident,SetField,01-Initial State,01-CA-NPS Import,Enabled,"If (Incidents > Source  equals  Import Tools  AND  Incidents > Queue  equals  CA - NPS, CA - NPS Duplicates  AND  Incidents > Interface  equals  chewyca)",Set Field Custom Field > Channel assign as NPS
Incident,SetField,01-Initial State,01-CA-Inbound Chat,Disabled,"If (Incidents > Source  equals  Live Chat, Web Console Live Chat  AND  Incidents > Category  not equals  Esco Chat, Card Writing Process  AND  Incidents > Queue  not equals  CA - ESCO  AND  Incidents > Interface  equals  chewyca)",Set Field Incidents > Queue assign as CA - Customer Service | Set Field Custom Field > Channel assign as Chat
Incident,SetField,01-Initial State,01 - AWS Delivery Exceptions - Set Channel Type,Enabled,"If (Incidents > Created By  equals  AWS Lambda, Kelly Williamson  AND  Incidents > Queue  equals  FedEx Exceptions  AND  Custom Field > Supply Escalation Reason  equals  FedEx Delivery Exceptions)",Set Field Incidents > Channel assign as Email
Incident,SetField,01-Initial State,01-Supplier Emails - Discard,Enabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Subject  contains  A&E Cage Co, LLC)",Set Field Incidents > Assigned assign as chat.agent1 chat.agent1
Incident,SetField,01-Initial State,Rx Voicemail,Enabled,If (Incidents > Subject  contains  New group voicemail for),Set Field Incidents > Queue assign as Rx Voicemail
Incident,SetField,01-Initial State,Datalogs Fedex,Disabled,If (Incidents > Mailbox  equals  null  AND  Incidents > Email Header  contains  TrackingUpdates@fedex.com),Set Field Incidents > Queue assign as Fedex Holding Queue | Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-WOW Case,Enabled,"If (Incidents > Queue  equals  CVC WOW, WOW)",Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Incidents > Assigned assign as Unspecified
Incident,SetField,01-Initial State,EDD Notification Closure,Enabled,If (Incidents > Queue  equals  Edd Notifications),Set Field Incidents > Status assign as Solved | Set Field Incidents > Disposition assign as No Action Needed | Set Field Incidents > Category assign as Lost By Shipper | Set Field Incidents > Product assign as Not Available
Incident,SetField,01-Initial State,01-Special Email Import,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Custom Field > Sign Off  equals  specialemailblast  AND  Custom Field > Sign Off  is modified this edit    AND  Incidents > Updated from  equals  Data Import),Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Special Email Cancel,Disabled,If (Incidents > Source  equals  Data Import  AND  Custom Field > Sign Off  equals  specialvetdietcancel  AND  Incidents > Category  equals  Cancel Order),Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Ad Hoc Email Blast,Disabled,If (Custom Field > Sign Off  equals  adhocemailblast  AND  Custom Field > Sign Off  is modified this edit    AND  Incidents > Updated from  equals  Data Import),Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Damage Exception Email Import,Enabled,If (Incidents > Source  equals  Data Import  AND  Custom Field > Sign Off  equals  damageexceptionemail  AND  Custom Field > Sign Off  is modified this edit),Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Special Coupon $10 Import,Disabled,If (Incidents > Source  equals  Import Tools  AND  Custom Field > Sign Off  equals  specialcouponblast10  AND  Incidents > Subject  equals  We're sorry. Here's $10),Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Special Coupon $15 Import,Disabled,If (Incidents > Source  equals  Import Tools  AND  Custom Field > Sign Off  equals  specialcouponblast15  AND  Incidents > Subject  equals  We're sorry. Here's $15),Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Accessibility Email,Disabled,"If (Incidents > Mailbox  equals  Unspecified, chewyca@custhelp.com, Pet Insurance by Chewy, Vet Care Medical Records, Vet Care Team, vendorgrowthpartners@custhelp.com, vetsupport@custhelp.com, thezoosupport@custhelp.com, Chewy Vendor Care, Supply Mailbox, RX, Vet Diet, Chewy)",Set Field Incidents > Queue assign as Accessibility | Set Field Incidents > Status assign as Unresolved
Incident,SetField,01-Initial State,01-G-Accessibility Email,Enabled,"If (Incidents > Mailbox  equals  Unspecified, chewyca@custhelp.com, Pet Insurance by Chewy, Vet Care Medical Records, Vet Care Team, vendorgrowthpartners@custhelp.com, vetsupport@custhelp.com, thezoosupport@custhelp.com, Chewy Vendor Care, Supply Mailbox, RX, Vet Diet, Chewy  AND  Incidents > Queue  equals  Accessibility)",Set Field Incidents > Status assign as Unresolved
Incident,SetField,01-Initial State,01-Cancel my Order Call to Action,Disabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy)",Set Field Incidents > Category assign as Duplicate Order Placed | Set Field Incidents > Disposition assign as No Action Needed | Set Field Incidents > Queue assign as Cancel Order | Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01-G-Cancel my Order Call to Action,Enabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy  AND  Incidents > Queue  equals  Cancel Order)",Set Field Incidents > Category assign as Duplicate Order Placed | Set Field Incidents > Disposition assign as No Action Needed | Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01-Ship my Order Call to Action,Enabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)ship(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy)",Set Field Incidents > Category assign as Order Confirmation/Verification | Set Field Incidents > Queue assign as Multiple Order Sytem Automation | Set Field Custom Field > Channel assign as Email | Set Field Incidents > Status assign as Unresolved | Set Field Custom Field > OpenMethods Status assign as pre-initial
Incident,SetField,01-Initial State,01-No Reply Email,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  No Reply),Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01-No Reply Email NEW,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  No Reply),Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01 - AS Email Issue TEMP RULE,Disabled,If (Incidents > Incoming Mailbox  equals  No Reply  AND  Incidents > Subject  contains  Your Order is About to Ship. Any Add-ons?),Set Field Custom Field > Channel assign as Email | Set Field Incidents > Mailbox assign as Chewy
Incident,SetField,01-Initial State,01-Inbound SFW Pharmacy Cancel Failure,Enabled,If (Incidents > Source  equals  Connect PHP  AND  Incidents > Category  equals  Pharmacy Item),Set Field Custom Field > Channel assign as Storefront | Set Field Incidents > Mailbox assign as Chewy | Set Field Incidents > Queue assign as Gen CS Priority Queue | Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Custom Field > Open Date equal to the value of Now
Incident,SetField,01-Initial State,01-Inbound SFW Cancel Failure,Enabled,"If (Incidents > Source  equals  Connect PHP  AND  Incidents > Category  equals  Cancel Order Failed, Gift Card Item, Email/Order Mismatch, Other)",Set Field Custom Field > Channel assign as Storefront | Set Field Incidents > Mailbox assign as Chewy | Set Field Incidents > Queue assign as Gen CS Priority Queue | Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Custom Field > Open Date equal to the value of Now
Incident,SetField,01-Initial State,01 - OCR Vet Diet,Enabled,"If (Incidents > Queue  equals  Vet Diet Overflow, Vet Diet Fax, Vet Diet Fax Pending OCR  AND  Incidents > Source  equals  Custom Process, Custom Process (Async)  AND  Incidents > Mailbox  equals  Vet Diet  AND  Custom Field > Channel  equals  Fax  AND  Incidents > Created By  equals  Unspecified)",Set Field Custom Field > OpenMethods Status assign as pre-initial
Incident,SetField,01-Initial State,01-Inbound Vet Diet Upload,Enabled,If (Incidents > Source  equals  Connect PHP  AND  Incidents > Created By  equals  Rx Manager),Set Field Custom Field > Channel assign as RX Upload | Set Field Incidents > Mailbox assign as Vet Diet | Set Field Incidents > Queue assign as Vet Diet Uploads | Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Incidents > Category assign as Customer Uploaded Script | Set Field Custom Field > Open Date equal to the value of Now
Incident,SetField,01-Initial State,01-Auto Reply,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy, Unspecified  AND (  Incidents > Subject  match regex  [Aa]uto(matic)*[- ][Rr]eply  OR  Incidents > Subject  match regex  Auto response: ))",Set Field Custom Field > Channel assign as Email | Set Field Incidents > Category assign as Automatic Email Reply | Set Field Incidents > Product assign as Not Available | Set Field Incidents > Disposition assign as No Action Needed | Set Field Custom Field > Agent Open Date equal to the value of Now | Set Field Incidents > Queue assign as General Email | Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Auto Reply for VD/Rx and Gen CS,Enabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  No Reply, Chewy Petscriptions, RX, Vet Diet, Chewy  AND (  Incidents > Subject  match regex  [Aa]uto(matic)*[- ][Rr]eply  OR  Incidents > Subject  match regex  Auto response:  OR  Incidents > Subject  match regex  [Oo]ut [Oo]f [Oo]ffice  OR  Incidents > Subject  match regex  [Oo]ut [Oo]f [Tt]he [Oo]ffice  OR  Incidents > Subject  match regex  OUT OF OFFICE  OR  Incidents > Subject  match regex  OUT OF THE OFFICE  OR  Incidents > Subject  match regex  autoresponse  OR  Incidents > Subject  match regex  autoreply  OR  Incidents > Customer thread  contains  This email is to confirm we just faxed back the approved prescription for  OR  Incidents > Customer thread  contains  This email is to confirm we just faxed back the rejected prescription for ))",Set Field Incidents > Status assign as Solved | Set Field Incidents > Queue assign as No Reply Queue | Set Field Incidents > Category assign as Automatic Email Reply | Set Field Incidents > Disposition assign as No Action Needed
Incident,SetField,01-Initial State,01-Inbound Chewy Technical Issues,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND  Incidents > Category  equals  Cisco, Okta, Oracle, Open Methods, Sharepoint, Virtual Desktop (AWS), VPN, WebEx Teams, Other Tool)",Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Queue assign as Chewy Technical Issues | Set Field Custom Field > Open Date equal to the value of Now
Incident,SetField,01-Initial State,01-Inbound Chewy Ideas,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND  Incidents > Subject  equals  Chewy Vet Idea Request),Set Field Custom Field > Channel assign as Online Form | Set Field Incidents > Queue assign as Chewy Vet Ideas | Set Field Custom Field > Open Date equal to the value of Now
Incident,SetField,01-Initial State,01-Q&A Email,Disabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password  AND  Incidents > Category  not equals  Central Scheduling, Pharmacy, Workforce Management, Card Writing Process, Fulfillment Center, Product Merch, Sample Center  AND  Incidents > Mailbox  equals  Chewy  AND  Incidents > Queue  equals  Q&A)",Set Field Incidents > Queue assign as Q&A
Incident,SetField,01-Initial State,01-RRC Abuse Suspected,Disabled,If (Incidents > Category  equals  RRC Abuse Suspected  AND  Incidents > Subject  equals  RRC Abuse Suspected),Set Field Incidents > Queue assign as PAW RRC Abuse Suspected
Incident,SetField,01-Initial State,01-Inbound Sumit Email,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy  AND (  Incidents > Subject  equals  An Update from Chewy CEO: Our Commitment to You  OR  Incidents > Subject  equals  Save Big with Autoship  OR  Incidents > Subject  equals  Autoship - Convenience and 30% Off Savings  OR  Incidents > Subject  equals  Autoship - Save on Repeat Deliveries  OR  Incidents > Subject  equals  An Update from Chewy CEO to Our Valued Autoship Customers  OR  Incidents > Subject  equals  Welcome to Chewy, We're Glad You're Here  OR  Incidents > Subject  equals  Bring in the Green and Get Refreshed with Your Pets  OR  Incidents > Subject  equals  Play, Sleep, Repeat | Essentials from Frisco ))",Set Field Custom Field > Channel assign as Email | Set Field Incidents > Queue assign as No Reply Queue
Incident,SetField,01-Initial State,01-Inbound Welcome Email,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy  AND (  Incidents > Subject  equals  Chewy Pharmacy: Your Online Destination for Pet Health  OR  Incidents > Subject  equals  Never Miss a Moment with Autoship  OR  Incidents > Subject  equals  Get All Your Pet Pharmacy Needs with Chewy  OR  Incidents > Subject  equals  Get Extra Savings and Never Run Out  OR  Incidents > Subject  equals  Protect Their Hearts | Shop Chewy Pharmacy  OR  Incidents > Subject  equals  Keep Calm and Stay Entertained with Your Pets  OR  Incidents > Subject  equals  Save on Seresto Flea & Tick Collars  OR  Incidents > Subject  equals  Bring In Love With Pets Old and New  OR  Incidents > Subject  equals  Explore Grain-Free Dog Food )),Set Field Custom Field > Channel assign as Email | Set Field Incidents > Queue assign as No Reply Queue
Incident,SetField,01-Initial State,01-Inbound General Email -AutoReply,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy),Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01 - FedEx Pickup Confirmation,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Subject  equals  FedEx Pickup Confirmation),Set Field Incidents > Queue assign as Supply | Set Field Custom Field > Supply Escalation Reason assign as Supply Inbox
Incident,SetField,01-Initial State,01-G- FedEx Pickup Confirmation,Enabled,If (Incidents > Subject  equals  FedEx Pickup Confirmation  AND (  Incidents > Channel  equals  Email  OR  Custom Field > Channel  equals  Email )  AND  Incidents > Queue  equals  Supply),Set Field Custom Field > Supply Escalation Reason assign as Supply Inbox
Incident,SetField,01-Initial State,01- Pricing,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND (  Incidents > Email Header  match regex  DL-MAP_Administrator@chewy.com  OR  Incidents > Subject  contains  Pricing PoC )),Set Field Incidents > Queue assign as Pricing | Set Field Incidents > Status assign as Solved
Incident,SetField,01-Initial State,01-Inbound General Email - Holding,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Unspecified, Chewy  AND  Custom Field > Routing Tags  is null)",Set Field Custom Field > Channel assign as Email | Set Field Incidents > Queue assign as Email Routing
Incident,SetField,01-Initial State,01-Inbound General Email - Assign,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox, CX Console, Incident Editor, Contact Editor, Analytics Report, Incident Multi Update, Contact Multi Update, Workflow, Console Standard Report, Console Workspace, Console Search, Console External Interface, Console Add-In, Process Designer, Configuration Settings Editor, Message Bases Editor, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Integrations Editor, Element Manager Editor  AND  Incidents > Incoming Mailbox  equals  Unspecified, Chewy  AND  Custom Field > Routing Tags  is not null)",Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01-Inbound General Email,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Pet Insurance by Chewy, advertising@custhelp.com, unsubscribe@chewy.com)",Set Field Custom Field > Channel assign as Email
Incident,SetField,01-Initial State,01-G-Inbound Email,Enabled,"If (Incidents > Incoming Mailbox  equals  thezoosupport@custhelp.com, unsubscribe@chewy.com, Chewy Accessibility, No Reply, Chewy Pro Narnia, Rescue, Supply Mailbox, Chewy Petscriptions, Chewy Pro, Vet Diet, Chewy  AND (  Incidents > Channel  equals  Email  OR  Custom Field > Channel  equals  Email )  AND  Incidents > Source  not equals  Techmail - Service Mailbox)",Set Field Custom Field > Channel assign as Email
