Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incidents,CPMCall,01-Initial State,01-Inbound Pharmacy Mailin NewOrder-AVP,Enabled,If (Incidents > Source  equals  Public API  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  First Contact Sent  AND  Incidents > Status  equals  Waiting  AND  Custom Field > Sign Off  equals  CMM First Notification Sent  AND  Custom Field > Channel  equals  Gabapentin),Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,01-Initial State,01-Inbound Pharmacy New Order,Enabled,"If (Incidents > Source  equals  Public API  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,01-Initial State,01-Inbound Pharmacy New Order ApprHub,Enabled,"If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Approval Hub  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,01-Initial State,01-Inbound Pharmacy Inc,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Rx Reship Queue, Rx Vet Account Request, Petscriptions Intake Form.Q2, Vet & Clinic Verification)",Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,01-Initial State,01-Inbound Vet Diet New Order - NEW,Enabled,If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Vet Diet  AND  Incidents > Disposition  not equals  Vet Diet Missing Info),Execute Object Event Handler incident_set_parent_child
Incidents,CPMCall,01-Initial State,01-Inbound Vet Diet New Clinic Order,Enabled,If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Clinic Contact),Execute Object Event Handler incident_set_parent_child
Incidents,CPMCall,01-Initial State,01- Vet Diet Null Incidents Email pref,Enabled,If (Incidents > Updated from  equals  Data Import  AND  Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietIncidentCreateEmailContact),Execute Object Event Handler incident_rxm_transmission
Incidents,CPMCall,01-Initial State,01- Vet Diet Null Incidents Fax Pref,Enabled,If (Incidents > Updated from  equals  Data Import  AND  Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietIncidentCreateFaxContact),Execute Object Event Handler incident_rxm_transmission
Incidents,CPMCall,01-Initial State,01-Inbound Pharmacy New Order B2B,Enabled,If (Incidents > Source  equals  Public API  AND  Incidents > Queue  equals  Rx New Order - B2B),Execute Object Event Handler petscription_link_auth_sync
Incidents,CPMCall,02-Updated State,Test Admin Msg {TEMP},Enabled,If (Incidents > Subject  contains  MITCHEWY),Execute Object Event Handler inc_genesys_conv_SendAdminMsg
Incidents,CPMCall,02-Updated State,02- OpenMethods Status Update,Disabled,If (Custom Field > OpenMethods Status  is modified this edit    AND  Custom Field > OpenMethods Status  contains  error  AND (  Custom Field > OM Status Update Retry  less than  5  OR  Custom Field > OM Status Update Retry  is null   )  AND  Incidents > Status  not equals  Solved),Execute Object Event Handler inc_om_status_update_retry
Incidents,CPMCall,02-Updated State,Smarshall Cancel Rx Order Test,Enabled,If (Incidents > Subject  contains  smarshall cancel rx order test  AND  Incidents > Subject  is modified this edit),Execute Object Event Handler incident_Rx_cancel
Incidents,CPMCall,02-Updated State,02-Shipper Instructions Kyrios,Enabled,"If (Custom Field > Shipper Request  is modified this edit    AND  Custom Field > Shipper Request  equals  Deliver to Front Door, Deliver to Back Door, Bring order to Apt. door, Deliver to Front Door/Ring Doorbell  AND  Incidents > Disposition  equals  Supply  AND  Custom Field > Supply Escalation Reason  equals  Shipper/Delivery Complaints)",Execute Object Event Handler inc_kyrios_shipper_request
Incidents,CPMCall,02-Updated State,02-Vet Health - Post Vet Interview Email,Enabled,"If (Incidents > Queue  equals  Chewy Vet Chat  AND  Incidents > Disposition  equals  Completed Consultation, Unable to complete - mini ACS  AND  Incidents > Status  equals  Solved  AND  Custom Field > VetHealthConsEmailTriggered  is null)",Execute Object Event Handler post_askavet_chat_notification
Incidents,CPMCall,02-Updated State,02-Vet Health - Post Vet Interview NoACS,Enabled,If (Incidents > Queue  equals  Chewy Vet Chat  AND  Incidents > Disposition  equals  Unable to complete - no ACS  AND  Incidents > Status  equals  Solved  AND  Custom Field > VetHealthConsEmailTriggered  is null    AND  Custom Field > Suppress ACS  equals  No),Execute Object Event Handler post_askavet_chat_notification
Incidents,CPMCall,02-Updated State,02 - Pharmacy Order Cancellation,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  PharmacyOrderCancellation),Execute Object Event Handler incident_Rx_cancel
Incidents,CPMCall,02-Updated State,02-Pharmacy Send Refax,Enabled,If (Custom Field > Sign Off  equals  pharmacysendrefax  AND  Custom Field > Sign Off  is modified this edit    AND  Incidents > Updated from  equals  Data Import),Execute Object Event Handler inc_send_refax
Incidents,CPMCall,02-Updated State,02-Cancel Order On Call To Action Update,Enabled,"If (Incidents > Updated from  equals  Custom Process, Data Import  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Orders > OrderId  is modified this edit)",Execute Object Event Handler inc_cancelOrderProcessStart
Incidents,CPMCall,02-Updated State,02-Ship Order On Call To Action,Enabled,"If (Incidents > Updated from  equals  Custom Process  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)ship(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Orders > OrderId  is modified this edit)",Execute Object Event Handler inc_releaseOrderProcessStart
Incidents,CPMCall,02-Updated State,02-Narnia Sync Status,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Pending Account Verification, Chewy Pro Account Approved, Request for more information)",Execute Object Event Handler inc_pro_sync_dispo_to_status
Incidents,CPMCall,02-Updated State,02-Dedup Non-OCR Processed RX Updated,Enabled,"If (Incidents > Mailbox  equals  RX  AND  Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Rx Pharmacy DUR, Rx Priority DUR Queue, Rx TeleMed DUR  AND  Orders > OrderId  is not null)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,02-Updated State,02-Dedup Non-OCR Processed RX Denials,Enabled,"If (Incidents > Mailbox  equals  RX  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Denial, Denial  AND  Orders > OrderId  is not null)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,02-Updated State,02- Dedup OCR Processed Rx Inc,Enabled,"If (Incidents > Updated from  equals  Connect PHP, Custom Process, Custom Process (Async)  AND  Incidents > Mailbox  equals  RX  AND  Custom Field > Channel  equals  Fax, Verbal Approval  AND  Orders > OrderId  is not null    AND  Orders > OrderId  is modified this edit)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,02-Updated State,02- Send Chewy Shelter Notification,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Custom Field > Channel  equals  Chewy Shelters  AND  Incidents > Disposition  equals  Request Approved, Request Rejected, More Information Needed)",Execute Object Event Handler inc_b2b_entity_status_update
Incidents,CPMCall,02-Updated State,02-VC Disputes Updated,Enabled,If (Incidents > Updated from  equals  Techmail - Service Mailbox  AND  Incidents > Queue  equals  VC Disputes  AND  Incidents > Interface  equals  chewy  AND  Incidents > Previous Status  equals  Solved),Execute Object Event Handler vsp_inc_reopen
Incidents,CPMCall,02-Updated State,02-Vendor Portal Auto Assign,Enabled,"If (Incidents > Queue  equals  Accounting - AP Holds, MSS Ops, MSS Ops Escalation  AND  Incidents > Assigned  equals  Unspecified  AND  Custom Field > Request Type  not equals  Unspecified)",Execute Object Event Handler vsp_inc_router
Incidents,CPMCall,02-Updated State,02-Vendor Portal Escalated,Enabled,If (Custom Field > Number of Escalations  is modified this edit),Execute Object Event Handler vsp_inc_esclation_email
Incidents,CPMCall,02-Updated State,02-Vendor Portal CSAT,Enabled,If (Incidents > Last Survey Score  is modified this edit),Execute Object Event Handler vsp_inc_csat_email
Incidents,CPMCall,02-Updated State,02-Vendor Portal Reopen,Enabled,"If (Incidents > Status  equals  Updated  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  Accounting - AP Inventory, Accounting - AP Holds, Accounting - AR/Vendor Rebate Billing, CA - Accounting - AP Inventory, CA - Accounting - AP Holds, CA - Central Scheduling, CA - EDI, CA - MSS - Catalog, CA - MSS - Content, CA - MSS - Feedback, CA - MSS - Pricing, CA - MSS Ops, CA - Rebate Operations, CA - ROSS, CA - Supply Planning, CA - Tax, CA - TRANSPORATION - RTS & Inbound, CA - Vendor Compliance, CA - Vendor Outreach, CA - Vendor Request (P49), CA - Vendor Specialist, CA - VSP - Routing, Dropship - Appeal, Drop Ship - Merchandising, Drop Ship - Supply Chain - Operations, Drop Ship - Supply Chain - Packaging, EDI, MSS - Catalog, MSS - Content, MSS - Feedback, MSS Ops, MSS Ops Escalation, MSS - Pricing, Prepaid Vendor Going Collect, Rebate Operations, ROSS, Supply Planning, Tax, TRANSPORTATION – Accesorials, TRANSPORTATION - CPU, TRANSPORTATION - RTS & Inbound Freight, Vendor Specialists, Vendor Care, Vendor Compliance, Vendor Growth Partners, Vendor Outreach, VSP - Routing  AND  Incidents > Previous Status  equals  Solved)",Execute Object Event Handler vsp_inc_post_reopen
Incidents,CPMCall,02-Updated State,02-Vet Health -Vet Interview Resend,Enabled,If ([No Value]  is modified this edit    AND  [No Value]  equals  resendACS),Execute Object Event Handler post_askavet_chat_notification
Incidents,CPMCall,03-Vet Diet State,Hit Me One More Time,Disabled,If (),Execute Object Event Handler inc_notif_vd_warn_48hr
Incidents,CPMCall,03-Vet Diet State,03- Bryan Beltran Test Rule,Enabled,If (Incidents > Subject  contains  triggerMyAtomBB),Execute Object Event Handler incident_rxm_transmission
Incidents,CPMCall,03-Vet Diet State,03- OpenMethods Status Update,Enabled,If (Custom Field > OpenMethods Status  is modified this edit    AND  Custom Field > OpenMethods Status  contains  error  AND (  Custom Field > OM Status Update Retry  less than  5  OR  Custom Field > OM Status Update Retry  is null   )  AND  Incidents > Status  not equals  Solved),Execute Object Event Handler inc_om_status_update_retry
Incidents,CPMCall,03-Vet Diet State,03- KW Test Rule,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  KW Test Rule),Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,03-Vet Diet State,03- Manual Vet Diet Cancellation,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietCancellation2),Execute Object Event Handler inc_vet_diet_cancellation
Incidents,CPMCall,03-Vet Diet State,03- Cancel Vet Diet Order,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Vet Diet Pending Cancellation  AND  Incidents > Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Orders > OrderId  is not null)",Execute Object Event Handler inc_vet_diet_cancellation
Incidents,CPMCall,03-Vet Diet State,03- AS Send Request to Clinic,Enabled,"If (Custom Field > Send Rxs To NPC  equals  Yes  AND  Custom Field > Clinic Contact Preference  equals  Email, Fax  AND  Custom Field > Channel  equals  Vet Diet - Autoship)",Execute Object Event Handler inc_send_rxs_to_clinic
Incidents,CPMCall,03-Vet Diet State,03- Send Request to Clinic,Enabled,"If (Custom Field > Send Rxs To NPC  equals  Yes  AND  Custom Field > Clinic Contact Preference  equals  Email, Fax  AND  Custom Field > Channel  equals  Vet Diet, Vet Diet - Medication  AND  Incidents > Status  not equals  Solved)",Execute Object Event Handler inc_send_rxs_to_clinic
Incidents,CPMCall,03-Vet Diet State,03- Create Parent Incident,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietConsolidation  AND  Incidents > Status  not equals  Solved),Execute Object Event Handler incident_set_parent_child
Incidents,CPMCall,03-Vet Diet State,03- Vet Diet Next Contact Date,Enabled,If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Pending 48-Hour Cancellation  AND  Incidents > Status  not equals  Solved  AND  Custom Field > Channel  equals  Vet Diet),Execute Object Event Handler incident_verify_parent_close
Incidents,CPMCall,03-Vet Diet State,03- Re-Open Parent Incident,Enabled,"If (Incidents > Status  is modified this edit    AND  Incidents > Status  equals  Solved  AND  Incidents > Previous Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Custom Field > Channel  equals  Vet Diet)",Execute Object Event Handler incident_verify_parent_close
Incidents,CPMCall,03-Vet Diet State,03- Resend Fax/Email,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VDresendNotification),Execute Object Event Handler incident_rxm_transmission
Incidents,CPMCall,03-Vet Diet State,03 - Vet Diet eFax Failures,Enabled,If (Custom Field > Sign Off  equals  Vet Diet eFax Failures  AND  Incidents > Queue  equals  Vet Diet eFax Failures  AND  Custom Field > Channel  equals  Vet Diet Refax  AND  Incidents > Source  equals  Data Import),Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,04-Pharmacy State,CancelOrder - P3 36274,Disabled,If (Custom Field > Universal Text  equals  CancelOrder102023),Execute Object Event Handler inc_cancelOrderProcessStart
Incidents,CPMCall,04-Pharmacy State,04- OpenMethods Status Update,Enabled,If (Custom Field > OpenMethods Status  is modified this edit    AND  Custom Field > OpenMethods Status  contains  error  AND (  Custom Field > OM Status Update Retry  less than  5  OR  Custom Field > OM Status Update Retry  is null   )  AND  Incidents > Status  not equals  Solved),Execute Object Event Handler inc_om_status_update_retry
Incidents,CPMCall,04-Pharmacy State,04- 24 Hr Cancellation Manual,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  skip hydration),Execute Object Event Handler inc_send_refax | Execute Object Event Handler rx_notification_7_day_reminder
Incidents,CPMCall,04-Pharmacy State,04- KW Test,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  KW Contact Sync),Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,04-Pharmacy State,04- Pharmacy Send Refax,Enabled,If (Custom Field > Sign Off  equals  SendPharmacyFax  AND  Custom Field > Sign Off  is modified this edit),Execute Object Event Handler inc_send_refax
Incidents,CPMCall,04-Pharmacy State,04- Dedup Non-OCR Rx Denials,Enabled,"If (Incidents > Mailbox  equals  RX  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Denial, Denial  AND  Orders > OrderId  is not null)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,04-Pharmacy State,04- Dedup Non-OCR Rx Updated,Enabled,"If (Incidents > Mailbox  equals  RX  AND  Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Rx Pharmacy DUR, Rx Pharmacy DUR - AVP, Rx Priority DUR Queue, Rx TeleMed DUR  AND  Orders > OrderId  is not null)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,04-Pharmacy State,04- Dedup OCR Rx Incident,Enabled,"If (Incidents > Updated from  equals  Connect PHP, Custom Process, Custom Process (Async)  AND  Incidents > Mailbox  equals  RX  AND  Custom Field > Channel  equals  Fax, Verbal Approval  AND  Orders > OrderId  is modified this edit    AND  Orders > OrderId  is not null)",Execute Object Event Handler dedup_rx_incidents_sync
Incidents,CPMCall,04-Pharmacy State,04- DUR Routing Conact Sync,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  RX Pharmacist  AND  Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Approval, Verbal Approval, Refill Order, LS Refill Order  AND  Custom Field > Shipping Address State  equals  Unspecified)",Execute Object Event Handler inc_sync_contact
Incidents,CPMCall,05-Chewy Vet Care,05.07-Rhapsody Incident Status Sync,Enabled,"If (Incidents > Queue  equals  CVC General, CVC Outbound  AND  Custom Field > Universal Text 2  is not null    AND  Incidents > Status  is modified this edit    AND  Incidents > Status  equals  Solved  AND  Incidents > Disposition  not equals  Reassigned to Practice)",Execute Object Event Handler inc_sync_rhapsody_task
Incidents,CPMCall,50-Chewy CA State,50-CA- OpenMethods Status Update,Enabled,If (Custom Field > OpenMethods Status  is modified this edit    AND  Custom Field > OpenMethods Status  contains  error  AND (  Custom Field > OM Status Update Retry  less than  5  OR  Custom Field > OM Status Update Retry  is null   )  AND  Incidents > Status  not equals  Solved  AND  Incidents > Interface  equals  chewyca),Execute Object Event Handler inc_om_status_update_retry
Incidents,CPMCall,50-Chewy CA State,50-CA-Cancel Order On Call To Action upd,Enabled,"If (Incidents > Updated from  equals  Custom Process, Data Import  AND  Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Interface  equals  chewyca  AND  Orders > OrderId  is modified this edit)",Execute Object Event Handler inc_cancelOrderProcessStart
