Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Contact,SetField,F01-Email Routing,01-Route to Dylan O'Donoghue,Disabled,If (Contacts > Email - Primary  equals  alling.christine.a@gmail.com),Set Field Incidents > Assigned assign as Dylan O'Donoghue
Contact,SetField,F01-Email Routing,01-Route to Execuite Esco,Disabled,If (Contacts > Contact Type  equals  Executive Esco  OR  Contacts > Email - Primary  equals  sandra.costello2011@gmail.com  OR  Contacts > Email - Primary  equals  thatjohnkichi@gmail.com),Set Field Incidents > Assigned assign as Joseph Westendorf
Contact,SetField,F01-Email Routing,01-Route OnTrac,Enabled,If ((  Contacts > Email - Primary  equals  sagteam1@ontrac.com  OR  Contacts > Email - Primary  equals  info.donotreply@ontrac.com )),Set Field Incidents > Queue assign as Supply Mailbox | Set Field Incidents > Mailbox assign as Supply Mailbox
Contact,SetField,F01-Email Routing,01-Route Personalization Update,Enabled,If (Contacts > Email - Primary  equals  orders@gotags.com  OR  Contacts > Email - Primary  equals  cseiden@chewy.com  OR  Contacts > Email - Primary  equals  jweber2@chewy.com  OR  Contacts > Email - Primary  contains  @yellowdog-design.com  OR  Contacts > Email - Primary  contains  @twotailspetcompany.com  OR  Contacts > Email - Primary  contains  @tribesocks.com  OR  Contacts > Email - Primary  contains  @SiliDog.com  OR  Contacts > Email - Primary  contains  @roadid.com  OR  Contacts > Email - Primary  contains  @reddingo.com  OR  Contacts > Email - Primary  contains  @majesticpet.com  OR  Contacts > Email - Primary  equals  ordersupport@fujifilm.com  OR  Contacts > Email - Primary  contains  @coastalpet.com  OR  Contacts > Email - Primary  contains  @bungalowflooring.com  OR  Contacts > Email - Primary  contains  @buckle-down.com  OR  Contacts > Email - Primary  contains  @bowsers.com  OR  Contacts > Email - Primary  contains  @3dogpetsupply.com  OR  Contacts > Contact Type  equals  Personalization Vendor),Set Field Incidents > Queue assign as Personalization Updates | Set Field Incidents > Mailbox assign as Supply Mailbox | Set Field Incidents > Assigned assign as null | Set Field Custom Field > Supply Escalation Reason assign as Personalization Update
Contact,SetField,F01-Email Routing,F01 - Rx FC Overnight Tracking,Enabled,If (Incidents > Subject  contains  CS Escalation Tracker  AND  Contacts > Login  equals  no-reply@sharepointonline.com  OR  Contacts > Login  equals  jlausch@chewy.com  AND  Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  RX),Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Incidents > Queue assign as Medications and Prescriptions | Set Field Custom Field > Channel assign as Email
Contact,SetField,F01-Email Routing,01-Trupanion Emails,Disabled,If (Incidents > Subject  contains  CarePlus Plan  OR  Contacts > Email - Primary  equals  Care@trupanion.com  OR  Incidents > Customer thread  contains  CarePlus  OR  Incidents > Customer thread  contains  Trupanion  OR  Incidents > Subject  contains  Trupanion),Set Field Incidents > Queue assign as Insurance Email | Set Field Incidents > Assigned assign as null | Set Field Custom Field > OpenMethods Status assign as accepted | Set Field Custom Field > Open Date equal to the value of Now
Contact,SetField,F01-Email Routing,F01-Lemonade Emails,Disabled,If (Incidents > Subject  contains  Lemonade  OR  Contacts > Email - Primary  match regex  chewy.file.claim@lemonade.com|chewy.claim.status@lemonade.com|chewy.policy.question@lemonade.com  OR  Incidents > Customer thread  contains  Lemonade),Set Field Incidents > Queue assign as Insurance Email | Set Field Incidents > Assigned assign as null | Set Field Custom Field > OpenMethods Status assign as accepted | Set Field Custom Field > Open Date equal to the value of Now
Contact,SetField,F01-Email Routing,01-Chewy Pro Routing,Enabled,If (Incidents > Mailbox  equals  null  OR  Contacts > Contact Type  equals  Chewy Pro),Set Field Incidents > Queue assign as General Email | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as Chewy
Contact,SetField,F01-Email Routing,01- Vet Diet Fax Routing v2,Disabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com  OR  Contacts > Email - Primary  equals  kwallace1@chewy.com )  AND  Incidents > Incoming Mailbox  equals  Vet Diet),Set Field Incidents > Queue assign as Vet Diet Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as Vet Diet | Set Field Custom Field > Channel assign as Fax | Set Field Custom Field > OCR State assign as [V2] Pre OCR Submit
Contact,SetField,F01-Email Routing,01- Vet Diet Fax Routing,Enabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com  OR  Contacts > Email - Primary  equals  kwallace1@chewy.com  OR  Contacts > Email - Primary  equals  mfinn@chewy.com )  AND  Incidents > Incoming Mailbox  equals  Vet Diet),Set Field Incidents > Queue assign as Vet Diet Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as Vet Diet | Set Field Custom Field > Channel assign as Fax | Set Field Custom Field > OCR State assign as Pre OCR Split PDF
Contact,SetField,F01-Email Routing,01- Chewy Rx Pharmacy Fax Routing,Enabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com  OR  Contacts > Email - Primary  equals  help@mail.efax.com  OR  Contacts > Email - Primary  equals  emcavinn@chewy.com )  AND  Incidents > Incoming Mailbox  equals  RX  AND  Custom Field > Channel  not equals  Gabapentin),Set Field Incidents > Queue assign as Rx Pharmacy Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Fax | Set Field Custom Field > OCR State assign as Pre OCR Split PDF
Contact,SetField,F01-Email Routing,01- Chewy Rx Pharmacy Fax Routing - Gaba,Enabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com  OR  Contacts > Email - Primary  equals  help@mail.efax.com  OR  Contacts > Email - Primary  equals  emcavinn@chewy.com )  AND  Incidents > Incoming Mailbox  equals  RX  AND  Custom Field > Channel  equals  Gabapentin),Set Field Incidents > Queue assign as Rx Pharmacy Data Entry - AVP | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > OCR State assign as Pre OCR Split PDF
Contact,SetField,F01-Email Routing,01- Rx Pharmacy Fax Routing v2,Disabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com  OR  Contacts > Email - Primary  equals  help@mail.efax.com )  AND  Incidents > Incoming Mailbox  equals  RX),Set Field Incidents > Queue assign as Rx Pharmacy Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Fax | Set Field Custom Field > OCR State assign as [V2] Pre OCR Submit
Contact,SetField,F01-Email Routing,01- Chewy Rx Pharmacy Verbal Routing,Enabled,If ((  Contacts > Email - Primary  equals  pharmacyteam@chewy.com  OR  Contacts > Email - Primary  equals  verbals@chewy.com )  AND  Incidents > Incoming Mailbox  equals  RX  AND  Custom Field > Channel  not equals  Gabapentin),Set Field Incidents > Queue assign as Rx Pharmacy Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Verbal Approval | Set Field Custom Field > OCR State assign as Pre OCR Split PDF
Contact,SetField,F01-Email Routing,01- Chewy Rx Pharmacy Verbal Rout -GABA,Enabled,If ((  Contacts > Email - Primary  equals  pharmacyteam@chewy.com  OR  Contacts > Email - Primary  equals  verbals@chewy.com )  AND  Incidents > Incoming Mailbox  equals  RX  AND  Custom Field > Channel  equals  Gabapentin),Set Field Incidents > Queue assign as Rx Pharmacy Data Entry - AVP | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Verbal Approval | Set Field Custom Field > OCR State assign as Pre OCR Split PDF
Contact,SetField,F01-Email Routing,01- Rx Pharmacy Verbal Routing v2,Disabled,If ((  Contacts > Email - Primary  equals  pharmacyteam@chewy.com  OR  Contacts > Email - Primary  equals  verbals@chewy.com )  AND  Incidents > Incoming Mailbox  equals  RX),Set Field Incidents > Queue assign as Rx Pharmacy Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Verbal Approval | Set Field Custom Field > OCR State assign as [V2] Pre OCR Submit
Contact,SetField,F01-Email Routing,01- Chewy Rx Pharmacy Mailin Routing,Enabled,If (Contacts > Email - Primary  equals   wmcreynold@chewy.com  AND  Incidents > Incoming Mailbox  equals  RX),Set Field Incidents > Queue assign as Rx Pharmacy Tech Fax Priority | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Snail Mail | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,01- Chewy RX Pharmacy Voicemail,Enabled,If ((  Contacts > Email - Primary  equals  unityconnection@iad2uca.chewy.local  OR  Contacts > Email - Primary  equals  unityconnection@fll2tucb.chewy.local  OR  Contacts > Email - Primary  equals  RPH_PharmacistNV_V@iad2uca.chewy.local )  AND  Incidents > Mailbox  equals  RX  AND  Custom Field > Channel  not equals  Gabapentin),Set Field Incidents > Queue assign as Rx Clinic Emails | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > Channel assign as Voicemail
Contact,SetField,F01-Email Routing,01- Chewy RX Pharmacy Voicemail - Gaba,Enabled,If ((  Contacts > Email - Primary  equals  unityconnection@iad2uca.chewy.local  OR  Contacts > Email - Primary  equals  unityconnection@fll2tucb.chewy.local  OR  Contacts > Email - Primary  equals  RPH_PharmacistNV_V@iad2uca.chewy.local )  AND  Incidents > Mailbox  equals  RX  AND  Custom Field > Channel  equals  Gabapentin),Set Field Incidents > Queue assign as Rx Pharmacy Data Entry - AVP | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX
Contact,SetField,F01-Email Routing,01- Rx Pharmacy Fax Reply Routing,Disabled,If ((  Contacts > Email - Primary  equals  notify@ringcentral.com  OR  Contacts > Email - Primary  equals  message@inbound.efax.com )  AND  Incidents > Mailbox  equals  null),Set Field Incidents > Queue assign as Rx Pharmacy Fax Pending OCR | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as null | Set Field Custom Field > Channel assign as Fax
Contact,SetField,F01-Email Routing,01- Chewy RX Pharmacy Email Petscription,Enabled,"If (Incidents > Mailbox  equals  RX  AND  Contacts > Contact Type  equals  Veterinarian, Vet Tech)",Set Field Incidents > Queue assign as Petscriptions Emails
Contact,SetField,F01-Email Routing,01- Chewy RX Pharmacy Email Routing,Enabled,If (Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Mailbox  equals  RX  AND  Contacts > Contact Type  not equals  Vet Clinic),Set Field Incidents > Queue assign as Rx Pharmacy Tech Email | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,01- Chewy RX Pharmacy Clinic Routing,Enabled,If (Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Mailbox  equals  RX  AND  Contacts > Contact Type  equals  Vet Clinic),Set Field Incidents > Queue assign as Rx Clinic Emails | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as RX | Set Field Custom Field > OpenMethods Status assign as pre-initial | Set Field Incidents > Disposition assign as Clinic Email - Pending 1st Touch
Contact,SetField,F01-Email Routing,01- Rx Pharmacy ISRs Requests,Enabled,If (Incidents > Incoming Mailbox  equals  Chewy Petscriptions  AND  Contacts > Email - Primary  equals  SupportPH@chewy.com),Set Field Incidents > Queue assign as Vet & Clinic Verification | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as null | Set Field Custom Field > Channel assign as Email
Contact,SetField,F01-Email Routing,01- RX Pharmacy Email Reply  Routing,Enabled,If (Incidents > Mailbox  equals  null  AND  Contacts > Email - Primary  not equals  SupportPH@chewy.com),Set Field Incidents > Queue assign as Petscriptions Emails | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as null
Contact,SetField,F01-Email Routing,01- Supply Email Routing,Enabled,If (Incidents > Incoming Mailbox  equals  Supply Mailbox  AND  Incidents > Category  equals  Unspecified  AND  Incidents > Disposition  equals  Unspecified  AND  Contacts > Email - Primary  not equals  trackingmail@fedex.com),Set Field Incidents > Queue assign as Supply Mailbox | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as Supply Mailbox | Set Field Custom Field > Supply Escalation Reason assign as Supply Inbox | Set Field Incidents > Product assign as Not Available | Set Field Incidents > Category assign as Inbound Supply Email | Set Field Incidents > Disposition assign as Supply
Contact,SetField,F01-Email Routing,F01- General Email Routing - GetReal,Disabled,"If (Contacts > Email - Primary  not equals  premierfieldsupport@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  Unspecified, Chewy+, Email Routing  AND  Incidents > Mailbox  equals  Chewy, Unspecified  AND  Contacts > Email - Primary  not equals  trackingmail@fedex.com  AND  Contacts > Email - Primary  not equals  chewy@fedex.com  AND  Contacts > Email - Primary  not equals  noreply@fedex.com  AND  Contacts > Email - Primary  not equals  premiercare@fedex.com  AND  Contacts > Email - Primary  not equals  customerservicecases@lasership.com  AND  Contacts > Email - Primary  not equals  premierglobalsupport@fedex.com  AND (  Custom Field > Routing Tags  contains  [gra]  OR  Custom Field > Routing Tags  contains  [grs]  OR  Custom Field > Routing Tags  contains  [grp] )  AND  Incidents > Source  equals  Techmail - Service Mailbox)",Set Field Incidents > Queue assign as Get Real | Set Field Custom Field > Open Date equal to the value of Now | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,F01- General Email Routing - Chewy+,Enabled,"If (Contacts > Email - Primary  not equals  premierfieldsupport@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  Unspecified, Chewy+, Email Routing  AND  Incidents > Mailbox  equals  Chewy, Unspecified  AND  Contacts > Email - Primary  not equals  trackingmail@fedex.com  AND  Contacts > Email - Primary  not equals  chewy@fedex.com  AND  Contacts > Email - Primary  not equals  noreply@fedex.com  AND  Contacts > Email - Primary  not equals  premiercare@fedex.com  AND  Contacts > Email - Primary  not equals  customerservicecases@lasership.com  AND  Contacts > Email - Primary  not equals  premierglobalsupport@fedex.com  AND (  Custom Field > Routing Tags  contains  [c+]  OR  Custom Field > Routing Tags  contains  [c+s]  OR  Custom Field > Routing Tags  contains  [c+i]  OR  Custom Field > Routing Tags  contains  [c+c] )  AND  Incidents > Source  equals  Techmail - Service Mailbox)",Set Field Incidents > Queue assign as Chewy+ | Set Field Custom Field > Open Date equal to the value of Now | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,01- General Email Routing,Enabled,"If (Contacts > Email - Primary  not equals  premierfieldsupport@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  Email Routing, General Email, General Email Overflow, Customer Service, ESCO, FC, PAW, PR, Vet Diet, Vet Diet Overflow, NPS, NPS Duplicates, FedEx Exceptions, PDI, Out Of Stock, ICF Cleanup, Unspecified  AND  Incidents > Mailbox  equals  Chewy, Unspecified  AND  Contacts > Email - Primary  not equals  trackingmail@fedex.com  AND  Contacts > Email - Primary  not equals  chewy@fedex.com  AND  Contacts > Email - Primary  not equals  noreply@fedex.com  AND  Contacts > Email - Primary  not equals  premiercare@fedex.com  AND  Contacts > Email - Primary  not equals  customerservicecases@lasership.com  AND  Contacts > Email - Primary  not equals  premierglobalsupport@fedex.com  AND  Incidents > Source  equals  Techmail - Service Mailbox)",Set Field Incidents > Queue assign as General Email | Set Field Custom Field > Open Date equal to the value of Now | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,01- Supply Reply Email Routing,Enabled,"If (Contacts > Email - Primary  not equals  notifications@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  Supply Mailbox  AND  Incidents > Mailbox  equals  Supply Mailbox, Chewy, Unspecified  AND  Custom Field > Supply Escalation Reason  equals  Supply Inbox)",Set Field Incidents > Queue assign as Supply Mailbox | Set Field Custom Field > Open Date equal to the value of Now
Contact,SetField,F01-Email Routing,01- Vet Diet Email Routing,Enabled,If (Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Mailbox  equals  Vet Diet  AND  Contacts > Email - Primary  not equals  message@inbound.efax.com),Set Field Incidents > Queue assign as Vet Diet | Set Field Custom Field > Open Date equal to the value of Now | Set Field Incidents > Mailbox assign as Vet Diet | Set Field Custom Field > OpenMethods Status assign as pre-initial
Contact,SetField,F01-Email Routing,01- WOW Routing,Enabled,"If (Contacts > Email - Primary  not equals  notifications@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  WOW  AND  Incidents > Mailbox  equals  Chewy, null, Unspecified)",Set Field Custom Field > Open Date equal to the value of Now
Contact,SetField,F01-Email Routing,01- Accounting Routing,Enabled,"If (Contacts > Email - Primary  not equals  notifications@fedex.com  AND  Contacts > Email - Primary  not equals  notify@ringcentral.com  AND  Incidents > Queue  equals  Accounting  AND  Incidents > Mailbox  equals  Chewy, null, Unspecified)",Set Field Custom Field > Open Date equal to the value of Now
Contact,SetField,F01-Email Routing,01-Shipper requested RTS,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND (  Incidents > Customer thread  match regex  \<1. Shipper requested shipment to be returned\>  OR  Incidents > Customer thread  match regex  \<Shipper requested shipment to be returned \- Unable to deliver shipment \- Returning to shipper\> )),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Shipper requested Return to Sender (RTS) | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Customer Refused Shipment,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND (  Incidents > Customer thread  match regex  \<1. Delivery refused\>  OR  Incidents > Customer thread  match regex  \<Refused by recipient\> )),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Customer Refused Shipment | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Shipment was not picked up,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND  Incidents > Customer thread  match regex  \<1. Shipment was not picked up within required timeframe\>),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Shipment was not picked up within timeframe | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Refused Shipment,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND  Incidents > Customer thread  match regex  \<1. Refused by recipient\>),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Customer Refused Shipment | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Shipment Refused by Recipient,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND  Incidents > Customer thread  match regex  \<1. Shipment Refused by Recipient\>),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Customer Refused Shipment | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Multiple shipping labels on shipme,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND  Incidents > Customer thread  match regex  \<1. Multiple shipping labels on shipment\>),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Unable to deliver shipment | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
Contact,SetField,F01-Email Routing,01-Recipient unknown,Enabled,If (Contacts > Email - Primary  contains  @fedex.com  AND  Incidents > Customer thread  match regex  \<1. Recipient unknown\>),Set Field Incidents > Queue assign as FedEx Exceptions | Set Field Incidents > Category assign as Unable to deliver shipment | Set Field Incidents > Disposition assign as Unspecified | Set Field Incidents > Product assign as Not Available | Set Field Custom Field > Supply Escalation Reason assign as FedEx Delivery Exceptions | Set Field Incidents > Status assign as Unresolved
