Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incident,TransitionState_Stop,01-Initial State,01-Accessibility Email,Disabled,"If (Incidents > Mailbox  equals  Unspecified, chewyca@custhelp.com, Pet Insurance by Chewy, Vet Care Medical Records, Vet Care Team, vendorgrowthpartners@custhelp.com, vetsupport@custhelp.com, thezoosupport@custhelp.com, Chewy Vendor Care, Supply Mailbox, RX, Vet Diet, Chewy)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-G-Accessibility Email,Enabled,"If (Incidents > Mailbox  equals  Unspecified, chewyca@custhelp.com, Pet Insurance by Chewy, Vet Care Medical Records, Vet Care Team, vendorgrowthpartners@custhelp.com, vetsupport@custhelp.com, thezoosupport@custhelp.com, Chewy Vendor Care, Supply Mailbox, RX, Vet Diet, Chewy  AND  Incidents > Queue  equals  Accessibility)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Cancel my Order Call to Action,Disabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-G-Cancel my Order Call to Action,Enabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)cancel(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy  AND  Incidents > Queue  equals  Cancel Order)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Ship my Order Call to Action,Enabled,"If (Incidents > Subject  match regex  ^\[Please(\s|\+)ship(\s|\+)my(\s|\+)order(\s|\+)-([0-9]{9,10})-\]$  AND  Incidents > Mailbox  equals  Chewy)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound SFW Pharmacy Cancel Failure,Enabled,If (Incidents > Source  equals  Connect PHP  AND  Incidents > Category  equals  Pharmacy Item),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound SFW Cancel Failure,Enabled,"If (Incidents > Source  equals  Connect PHP  AND  Incidents > Category  equals  Cancel Order Failed, Gift Card Item, Email/Order Mismatch, Other)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Vet Diet Upload,Enabled,If (Incidents > Source  equals  Connect PHP  AND  Incidents > Created By  equals  Rx Manager),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01-Auto Reply,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy, Unspecified  AND (  Incidents > Subject  match regex  [Aa]uto(matic)*[- ][Rr]eply  OR  Incidents > Subject  match regex  Auto response: ))",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Auto Reply for VD/Rx and Gen CS,Enabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  No Reply, Chewy Petscriptions, RX, Vet Diet, Chewy  AND (  Incidents > Subject  match regex  [Aa]uto(matic)*[- ][Rr]eply  OR  Incidents > Subject  match regex  Auto response:  OR  Incidents > Subject  match regex  [Oo]ut [Oo]f [Oo]ffice  OR  Incidents > Subject  match regex  [Oo]ut [Oo]f [Tt]he [Oo]ffice  OR  Incidents > Subject  match regex  OUT OF OFFICE  OR  Incidents > Subject  match regex  OUT OF THE OFFICE  OR  Incidents > Subject  match regex  autoresponse  OR  Incidents > Subject  match regex  autoreply  OR  Incidents > Customer thread  contains  This email is to confirm we just faxed back the approved prescription for  OR  Incidents > Customer thread  contains  This email is to confirm we just faxed back the rejected prescription for ))",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Chewy Technical Issues,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND  Incidents > Category  equals  Cisco, Okta, Oracle, Open Methods, Sharepoint, Virtual Desktop (AWS), VPN, WebEx Teams, Other Tool)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Chewy Ideas,Enabled,If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  Unspecified  AND  Incidents > Subject  equals  Chewy Vet Idea Request),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-RRC Abuse Suspected,Disabled,If (Incidents > Category  equals  RRC Abuse Suspected  AND  Incidents > Subject  equals  RRC Abuse Suspected),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-G-RRC Abuse Suspected,Enabled,If (Incidents > Category  equals  RRC Abuse Suspected  AND  Incidents > Subject  equals  RRC Abuse Suspected  AND  Incidents > Queue  equals  PAW RRC Abuse Suspected),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Sumit Email,Disabled,"If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy  AND (  Incidents > Subject  equals  An Update from Chewy CEO: Our Commitment to You  OR  Incidents > Subject  equals  Save Big with Autoship  OR  Incidents > Subject  equals  Autoship - Convenience and 30% Off Savings  OR  Incidents > Subject  equals  Autoship - Save on Repeat Deliveries  OR  Incidents > Subject  equals  An Update from Chewy CEO to Our Valued Autoship Customers  OR  Incidents > Subject  equals  Welcome to Chewy, We're Glad You're Here  OR  Incidents > Subject  equals  Bring in the Green and Get Refreshed with Your Pets  OR  Incidents > Subject  equals  Play, Sleep, Repeat | Essentials from Frisco ))",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Welcome Email,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy  AND (  Incidents > Subject  equals  Chewy Pharmacy: Your Online Destination for Pet Health  OR  Incidents > Subject  equals  Never Miss a Moment with Autoship  OR  Incidents > Subject  equals  Get All Your Pet Pharmacy Needs with Chewy  OR  Incidents > Subject  equals  Get Extra Savings and Never Run Out  OR  Incidents > Subject  equals  Protect Their Hearts | Shop Chewy Pharmacy  OR  Incidents > Subject  equals  Keep Calm and Stay Entertained with Your Pets  OR  Incidents > Subject  equals  Save on Seresto Flea & Tick Collars  OR  Incidents > Subject  equals  Bring In Love With Pets Old and New  OR  Incidents > Subject  equals  Explore Grain-Free Dog Food )),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01 - FedEx Pickup Confirmation,Disabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Subject  equals  FedEx Pickup Confirmation),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-G- FedEx Pickup Confirmation,Enabled,If (Incidents > Subject  equals  FedEx Pickup Confirmation  AND (  Incidents > Channel  equals  Email  OR  Custom Field > Channel  equals  Email )  AND  Incidents > Queue  equals  Supply),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01- Pricing,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND (  Incidents > Email Header  match regex  DL-MAP_Administrator@chewy.com  OR  Incidents > Subject  contains  Pricing PoC )),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-OCR FAX Copy,Enabled,"If (Incidents > Source  equals  Custom PHP, Connect PHP, Custom Process, Custom Process (Async)  AND  Incidents > Queue  equals  Vet Diet Overflow, Vet Diet Fax, Rx Pharmacy Data Entry, Rx Pharmacy Tech Fax Priority, Rx Vet Diet Fax, Vet Diet Fax Pending OCR, Rx Pharmacy Fax Pending OCR)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound B2B Pharmacy,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy Pro),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Chewy Pro Account Request,Enabled,If (Incidents > Source  equals  Connect PHP  AND  Incidents > Disposition  equals  Pending Account Verification  AND  Incidents > Category  equals  Account Request  AND  Custom Field > Channel  equals  Chewy Pro),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Answer Feedback,Enabled,If (Incidents > Source  equals  Feedback on Answers  AND  Incidents > Interface  equals  chewykb),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound VC Disputes,Enabled,"If (Incidents > Source  equals  Ask A Question  AND  Custom Field > Request Type  equals  No Call No Show (NCNS), Pallet Damage (PD), PO Acknowledgement Fill Rate (POA), On-Time (OT), Reschedules (RS), Collect Failed Pickup (FPU), ASN Fill Rate (ASNFR), ASN On-Time (ASNOT), Overages / Excess Units Shipped (OVRG), Pallet Refusals (PR), Value Added Service (VAS)  AND  Incidents > Category  equals  Vendor Compliance, Chargeback Dispute)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Vet Diet Inbound,Enabled,"If (Incidents > Source  equals  CX Console, Incident Editor, Contact Editor, Org Editor, Opportunity Editor, Task Ins Editor, Answer Editor, Mailing Editor, Survey Editor, Campaign Editor, Document Editor, Mailing Format Editor, Segment Editor, Contact List Editor, Answer Propose from Incident Editor, Opportunity Create from Incident Editor, Analytics Report, Answer Move, Explorer, Incident Multi Update, Contact Multi Update, Org Multi Update, Opportunity Multi Update, Task Ins Multi Update, Answer Multi Update, Communication Center Notifications, Custom Object Editor, Custom Object Multi Update, Virtual Assistant Editor, Workflow, Asset Editor, Asset Multi-Edit Editor, Console Standard Report, Console Workspace, Console Search, Console Preview, Console Preview, Console External Interface, Console Add-In, Console Reset Password, Console Integrations Editor, Access Control Editor, Process Designer, Configuration Settings Editor, Message Bases Editor, Web Console, Web Console Incident Editor, Web Console Contact Editor, Web Console Org Editor, Web Console Asset Editor, Web Console Opportunity Editor, Web Console Task Editor, Web Console Answer Editor, Web Console Contact List Editor, Web Console Opportunity Create from Incident Editor, Web Console Workflow, Web Console Analytics Report, Web Console Incident Multi Update, Web Console Contact Multi Update, Web Console Org Multi Update, Web Console Opportunity Multi Update, Web Console Task Ins Multi Update, Web Console Answer Multi Update, Web Console Asset Multi Update, Web Console Notification, Web Console Custom Object Editor, Web Console Custom Object Multi Update, Web Console Standard Report, Web Console Workspace, Web Console Search, Web Console Preview, Web Console Reset Password, Web Console Integrations Editor, Element Manager Editor  AND  Incidents > Queue  equals  Vet Diet, Vet Diet - JFFD)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Chewy Shelters,Enabled,If (Custom Field > Channel  equals  Chewy Shelters),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Central Scheduling,Enabled,If (Incidents > Source  equals  Techmail - Service Mailbox  AND  Incidents > Incoming Mailbox  equals  Chewy Scheduling),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Fedex Replacements,Enabled,If (Incidents > Status  equals  Solved  AND  Incidents > Category  equals  Carrier Reported Damage to Shipment  AND  Incidents > Disposition  equals  No Action Needed),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Duplicate Hub Account,Enabled,If (Incidents > Source  equals  End-User Pages  AND  Incidents > Subject  equals  Conflicted Approval Hub Account Detected),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy Mailin New Order 1,Enabled,If (Incidents > Source  equals  Public API  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  First Contact Sent  AND  Incidents > Status  equals  Waiting  AND  Custom Field > Sign Off  equals  CMM First Notification Sent  AND  Custom Field > Channel  not equals  Gabapentin),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy Mailin NewOrder-AVP,Enabled,If (Incidents > Source  equals  Public API  AND  Incidents > Disposition  equals  Pending Client-Mailer  AND  Incidents > Category  equals  First Contact Sent  AND  Incidents > Status  equals  Waiting  AND  Custom Field > Sign Off  equals  CMM First Notification Sent  AND  Custom Field > Channel  equals  Gabapentin),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy New Order,Enabled,"If (Incidents > Source  equals  Public API  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy New Order ApprHub,Enabled,"If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Approval Hub  AND  Incidents > Queue  equals  Rx First Contact, Rx New Order)",Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy Inc,Enabled,"If (Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  Rx Reship Queue, Rx Vet Account Request, Petscriptions Intake Form.Q2, Vet & Clinic Verification)",Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Vet Diet Error Order,Enabled,"If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Vet Diet, Vet Diet - Autoship  AND  Incidents > Disposition  equals  Vet Diet Missing Info)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Vet Diet + Med New Order,Enabled,If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Vet Diet - Medication),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Vet Diet Data Import,Disabled,If (Incidents > Source  equals  Data Import  AND  Custom Field > Channel  equals  Vet Diet  AND  Custom Field > Sign Off  equals  vetdietfaxupload),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Vet Diet Autoship Order,Enabled,If (Incidents > Source  equals  Public API  AND  Custom Field > Channel  equals  Vet Diet - Autoship),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01- Pharmacy Null Incidents,Enabled,If (Incidents > Updated from  equals  Data Import  AND  Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  RxIncidentCreate),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01- Vet Diet Null Incidents,Enabled,If (Incidents > Updated from  equals  Data Import  AND  Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VetDietIncidentCreate),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,01-Initial State,01- VMX Incidents Solve,Enabled,If (Incidents > Subject  equals  VMX 2021 Sign up  AND  Incidents > Source  equals  End-User Connect),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Inbound Pharmacy New Order B2B,Enabled,If (Incidents > Source  equals  Public API  AND  Incidents > Queue  equals  Rx New Order - B2B),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,01-Initial State,01-Chewy Vet Chat Set Initial Fields,Enabled,If (Incidents > Category  equals  Chewy Vet),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,01-Initial State,01-Bazaarvoice Data Log Email,Enabled,If (Incidents > Mailbox  equals  null),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,02-Updated State,02- Vet Diet Rule State,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VDRULESTATE2),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,02-Updated State,02- Pharmacy Rule State,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  RxRuleState2),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,02-Updated State,02- Vet Diet Reopen OCR Closed,Enabled,If (Incidents > Status  equals  Unresolved  AND  Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Reopen OCR Closed  AND  Custom Field > Channel  equals  Fax  AND  Incidents > Mailbox  equals  Vet Diet  AND  Incidents > Queue  equals  Vet Diet Fax),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,02-Updated State,02-Rx Tiger Team Updated,Disabled,"If (Incidents > Mailbox  equals  RX, Chewy  AND  Incidents > Queue  equals  Rx Tiger Team  AND  Incidents > Updated from  equals  Techmail - Service Mailbox)",Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,02-Updated State,02G-Rx Tiger Team Updated,Enabled,"If (Incidents > Mailbox  equals  RX, Chewy  AND  Incidents > Queue  equals  Rx Tiger Team  AND  Incidents > Updated from  equals  Techmail - Service Mailbox)",Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,02-Updated State,02-Vet Diet Hub Denials,Enabled,"If (Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Denial, Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other  AND  Incidents > Status  not equals  Solved  AND  Custom Field > Channel  equals  Approval Hub)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,02-Updated State,02-Vet Approval Hub Missing Info,Enabled,"If (Custom Field > Channel  equals  Approval Hub  AND  Incidents > Updated from  equals  CX Console, Thin Client, Utilities, Public API, Web Console  AND  Incidents > Disposition  equals  Vet Diet Missing Info)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,02-Updated State,02-RX Aged Order Import,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  RxAgedOrderImport  AND  Incidents > Updated from  equals  Data Import),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,02-Updated State,02-Vet Diet Hub Reopen,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Reopen OCR Closed  AND  Incidents > Queue  equals  RX Approval Hub Orders, Rx Waiting Queue  AND  Custom Field > Channel  equals  Fax)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,03-Vet Diet State,03- Pharmacy Rule State,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  RxRuleState2),Transition State And Stop 04-Pharmacy State
Incident,TransitionState_Stop,03-Vet Diet State,03- Transfer to Pharmacy,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  RX Pharmacy Tech, Unspecified  AND  Incidents > Status  equals  Follow-Up, Unresolved, Updated, Waiting, Unspecified  AND  Incidents > Category  equals  Intended for RX Pharmacy)",Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,04-Pharmacy State,04- Transition to Vet Diet State,Enabled,If (Custom Field > Sign Off  is modified this edit    AND  Custom Field > Sign Off  equals  VDRuleState2),Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,04-Pharmacy State,04- Transfer to General CS,Enabled,If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Customer Service  AND  Incidents > Status Type  not equals  Solved),Transition State And Stop 02-Updated State
Incident,TransitionState_Stop,04-Pharmacy State,04- Vet Diet Hub Denials,Enabled,"If (Incidents > Category  is modified this edit    AND  Incidents > Category  equals  Denial, Denial> Pet Needs to be Seen, Denial>Wrong Pet, Denial>Wrong Pet, Denial>Wrong Item, Denial>Not a Client, Denial>Other  AND  Incidents > Status  not equals  Solved  AND  Custom Field > Channel  equals  Approval Hub)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,04-Pharmacy State,04- Vet Diet Hub Reopen,Enabled,"If (Incidents > Disposition  is modified this edit    AND  Incidents > Disposition  equals  Reopen OCR Closed  AND  Incidents > Queue  equals  Rx Waiting Queue, RX Approval Hub Orders  AND  Custom Field > Channel  equals  Approval Hub)",Transition State And Stop 03-Vet Diet State
Incident,TransitionState_Stop,04-Pharmacy State,04- Vet Diet Hub Missing Info,Enabled,"If (Custom Field > Channel  equals  Approval Hub  AND  Incidents > Updated from  equals  CX Console, Thin Client, Utilities, Public API, Web Console  AND  Incidents > Disposition  equals  Vet Diet Missing Info)",Transition State And Stop 03-Vet Diet State
