Object,Action Type,Rule Group,Rule Name,Status,Condition,Actions
Incident,SendEmail,2 - In Progress,Severity 1 Notification down Graded,Disabled,"If (Incidents > Severity  equals  Minor, Moderate, Training, Other, Unspecified  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Critical)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Notification Down graded Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 1 Notification down Graded mino,Enabled,"If (Incidents > Severity  equals  Minor, Training, Other, Unspecified  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Critical)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Notification Down Graded to Minor Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 1 Notification down Graded Mode,Enabled,If (Incidents > Severity  equals  Moderate  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Critical),Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Notification Down Graded to Moderate Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 1 Notification down Graded Seri,Enabled,If (Incidents > Severity  equals  Serious  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Critical),Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Notification Down Graded to Severity 2 Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Notification down Graded,Disabled,"If (Incidents > Severity  equals  Minor, Moderate, Training, Other, Unspecified  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Serious)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Notification Down graded Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Notification down Graded Mino,Enabled,"If (Incidents > Severity  equals  Minor, Training, Other, Unspecified  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Serious)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Notification Down Graded to Minor Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Notification down Graded Mode,Enabled,If (Incidents > Severity  equals  Moderate  AND  Incidents > Severity  is modified this edit    AND  Custom Field > Severity Hold  equals  Serious),Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Notification Down Graded to Moderate Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 1 Notification Closed,Enabled,If (Incidents > Severity  equals  Critical  AND  Incidents > Status  equals  Closed  AND  Incidents > Status  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Notification Closed Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Notification,Enabled,"If (Incidents > Severity  equals  Serious  AND  Incidents > Severity  is modified this edit    AND  Incidents > Status  equals  New, Reassigned, Client Update, Unresolved Contact, Unresolved TAC, Unresolved DTMO, Unresolved PMO, Unresolved O&S, Unresolved CTO, Unresolved DFAS/GEX, Unresolved Other, Unresolved PPT, Unresolved SPR, Unresolved CIR, Unresolved SCR, Resolved SCR/SPR , CTO Verify, Waiting Confirmation, Closed, Unspecified)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Notification Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Notification Closed,Enabled,If (Incidents > Severity  equals  Serious  AND  Incidents > Status  equals  Closed  AND  Incidents > Status  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Notification Closed Staff Member/Group   Distribution List Severity 1 & 2 Distro
Incident,SendEmail,2 - In Progress,Severity 2 Sent Back to TAC,Enabled,"If (Incidents > Severity  equals  Serious  AND  Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-LOCK, TAC-CBA, TAC-PII, TAC-PPT, TAC-RA)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 2 Incident Returned to TAC Notification Staff Member/Group   Distribution List Severity 1 & 2 Returned to TAC
Incident,SendEmail,2 - In Progress,Severity 1 Sent Back to TAC,Enabled,"If (Incidents > Severity  equals  Critical  AND  Incidents > Queue  is modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-LOCK, TAC-Lodging, TAC-CBA, TAC - Partner Systems, TAC-PII, TAC-PPT, TAC-RA)",Email Incident Information to assignee  Email Address .invalid with Subject line Severity 1 Incident Returned to TAC Notification Staff Member/Group   Distribution List Severity 1 & 2 Returned to TAC
Incident,SendEmail,2 - In Progress,O&S-APP queue email,Enabled,If (Incidents > Queue  equals  O and S-APP  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-APP Queue Ticket Notification Staff Member/Group   Distribution List O&S-APP Distro
Incident,SendEmail,2 - In Progress,O&S-CTO queue email,Enabled,If (Incidents > Queue  equals  O and S-CTO  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-CTO Queue Ticket Notification Staff Member/Group   Distribution List O&S-CTO Distro
Incident,SendEmail,2 - In Progress,O&S-Reports queue email,Enabled,If (Incidents > Queue  equals  O and S-REPORTS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-Reports Queue Ticket Notification Staff Member/Group   Distribution List O&S-Reports Distro
Incident,SendEmail,2 - In Progress,O&S-Sustainment queue email,Enabled,If (Incidents > Queue  equals  O and S-SUSTAINMENT  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-Sustainment Queue Ticket Notification Staff Member/Group   Distribution List O&S-Sustainment Distro
Incident,SendEmail,2 - In Progress,O&S-Inbound queue email,Enabled,If (Incidents > Queue  equals  O and S-Inbound  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-Inbound Queue Ticket Notification Staff Member/Group   Distribution List O&S Indound
Incident,SendEmail,2 - In Progress,O&S-Soft Launch queue email,Enabled,If (Incidents > Queue  equals  O and S-SOFT LAUNCH  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line O&S-SOFT LAUNCH Queue Ticket Notification Staff Member/Group   Distribution List O&S Soft Launch Distro
Incident,SendEmail,2 - In Progress,PMO queue email,Enabled,If (Incidents > Queue  equals  PMO-DTS  AND  Incidents > Queue  is modified this edit),Email Incident Information including administration fields to assignee  Email Address .invalid with Subject line PMO Queue Ticket Notification Staff Member/Group   Distribution List PMO Distro
Incident,SendEmail,2 - In Progress,PMO-Release,Enabled,If (Incidents > Queue  equals  PMO-Release Verify  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line PMO-Release Verify Ticket Notification Staff Member/Group   Distribution List PMO-Release Verify
Incident,SendEmail,2 - In Progress,DTMO-GEN queue email,Enabled,If (Incidents > Queue  equals  DTMO-GEN  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Gen Queue Ticket Notification Staff Member/Group   Distribution List DTMO-GEN Distro
Incident,SendEmail,2 - In Progress,DTMO-TMS access queue email,Enabled,If (Incidents > Queue  equals  TMS Accounts  AND  Incidents > Queue  is modified this edit),"Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-TMS Access Queue Ticket Notification Staff Member/Group   Distribution List null, null"
Incident,SendEmail,2 - In Progress,DTMO-Test queue,Enabled,If (Incidents > Queue  equals  DTMO-Test  AND  Incidents > Queue  is modified this edit),Email Incident Information  Email Address .invalid with Subject line CAT Testing Staff Member/Group null  Distribution List DTMO Test Queue Distro
Incident,SendEmail,2 - In Progress,DTMO-POLICY queue email,Enabled,If (Incidents > Queue  equals  DTMO-POLICY  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Policy Queue Ticket Notification Staff Member/Group   Distribution List DTMO-POLICY Distro
Incident,SendEmail,2 - In Progress,DTMO-REPORTS queue email,Enabled,If (Incidents > Queue  equals  DTMO-REPORTS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Reports Queue Ticket Notification Staff Member/Group   Distribution List DTMO-REPORTS Distro
Incident,SendEmail,2 - In Progress,DTMO-Initiatives queue email,Enabled,If (Incidents > Queue  equals  DTMO-INITIATIVES  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Initiatives Queue Ticket Notification Staff Member/Group   Distribution List DTMO-INITIATIVES
Incident,SendEmail,2 - In Progress,DTMO-WEB queue email,Enabled,If (Incidents > Queue  equals  DTMO-WEB  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Web Queue Ticket Notification Staff Member/Group   Distribution List DTMO-WEB Distro
Incident,SendEmail,2 - In Progress,DTMO-ROA queue email,Enabled,If (Incidents > Queue  equals  DTMO-ROA  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Web Queue Ticket Notification Staff Member/Group   Distribution List DTMO-ROA Distro
Incident,SendEmail,2 - In Progress,DTMO-TRAVEL CARD queue email,Enabled,If (Incidents > Queue  equals  DTMO-TRAVEL CARD  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Travel Card Queue Ticket Notification Staff Member/Group   Distribution List DTMO-TRAVEL CARD Distro
Incident,SendEmail,2 - In Progress,DTMO-TRAVEL CARD Tree email,Enabled,If (Incidents > Subject  equals  Government Travel Charge Card (GTCC)  AND  Incidents > Queue  not equals  DTMO-TRAVEL CARD  AND  Incidents > Queue  is modified this edit    AND  Incidents > Group  equals  DTMO  AND  Incidents > Group  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Travel Card Subject Tree Ticket Notification Staff Member/Group   Distribution List DTMO-TRAVEL CARD Distro
Incident,SendEmail,2 - In Progress,DTMO-Car/Truck/Bus/Lodging queue email,Enabled,If (Incidents > Queue  equals  DTMO-CAR/TRUCK/BUS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Car/Truck/Bus/Lodging Queue Ticket Notification Staff Member/Group   Distribution List DTMO-Car/Truck/Bus
Incident,SendEmail,2 - In Progress,DTMO-TRAINING queue email,Enabled,If (Incidents > Queue  equals  DTMO-TRAINING  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Training Queue Ticket Notification Staff Member/Group   Distribution List DTMO-Training Distro
Incident,SendEmail,2 - In Progress,DTMO-Travel Certificate,Enabled,If (Incidents > Queue  equals  DTMO - Travel Certificate  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Travel Certificate Queue Ticket Notification Staff Member/Group   Distribution List DTMO - Travel Certificate
Incident,SendEmail,2 - In Progress,DTMO-Compliance,Enabled,If (Incidents > Queue  equals  DTMO -Compliance Tool  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO- Compliance Tool Queue Ticket Notification Staff Member/Group   Distribution List DTMO - Compliance Distro
Incident,SendEmail,2 - In Progress,DTMO-TMS queue email,Enabled,If (Incidents > Queue  equals  DTMO-TMS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-TMS Queue Ticket Notification Staff Member/Group   Distribution List DTMO-TMS
Incident,SendEmail,2 - In Progress,DTMO-CTO queue email,Enabled,If (Incidents > Queue  equals  DTMO-CTO  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-CTO Queue Ticket Notification Staff Member/Group   Distribution List DTMO-CTO Distro
Incident,SendEmail,2 - In Progress,DTMO-CBA queue email,Enabled,If (Incidents > Queue  equals  DTMO-CBA  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-CBA Queue Ticket Notification Staff Member/Group   Distribution List DTMO-CBA Distro
Incident,SendEmail,2 - In Progress,DTMO-FIN queue email,Enabled,If (Incidents > Queue  equals  DTMO-FIN  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-FIN/CBA Queue Ticket Notification Staff Member/Group   Distribution List DTMO-FIN Distro
Incident,SendEmail,2 - In Progress,DFAS CCV,Enabled,If (Incidents > Subject  equals  Cash Collection Voucher  AND  Custom Field > Contact ID  equals  8399072),Email Incident Information  Email Address .invalid with Subject line Cash Collection Vouchers Staff Member/Group   Distribution List DFAS
Incident,SendEmail,2 - In Progress,DTMO-RA/GROUP MOVES/BUS queue email,Enabled,If (Incidents > Queue  equals  DTMO-CAR/TRUCK/BUS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Travel Management Queue Ticket Notification Staff Member/Group   Distribution List DTMO-Travel Management Distro
Incident,SendEmail,2 - In Progress,DTMO-Lodging queue em,Enabled,If (Incidents > Queue  equals  DTMO-Lodging  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-Lodging Queue Ticket Notification Staff Member/Group   Distribution List DTMO-Lodging
Incident,SendEmail,2 - In Progress,TAC-RA queue email,Enabled,If (Incidents > Queue  equals  TAC-RA  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line TAC-RA Queue Ticket Notification Staff Member/Group   Distribution List TAC-RA Distro
Incident,SendEmail,2 - In Progress,TAC-Urgent queue email,Disabled,If (Incidents > Queue  equals  TAC-TECH  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line TAC-Urgent Queue Ticket Notification Staff Member/Group   Distribution List TAC-Urgent Distro
Incident,SendEmail,2 - In Progress,TMS-Outage queue email,Enabled,If (Incidents > Queue  equals  TMS Outage  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line TMS-Outage Queue Ticket Notification Staff Member/Group   Distribution List TMS outage
Incident,SendEmail,2 - In Progress,TAC-Soft Launch queue email,Disabled,If (Incidents > Queue  equals  TAC-TECH  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line TAC-Soft Launch Queue Ticket Notification Staff Member/Group   Distribution List TAC-Soft Launch Distro
Incident,SendEmail,2 - In Progress,TAC-Cognos queue email,Disabled,If (Incidents > Queue  equals  DTMO-REPORTS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line TAC-Cognos Queue Ticket Notification Staff Member/Group   Distribution List null
Incident,SendEmail,2 - In Progress,Answer Feedback queue email,Enabled,If (Incidents > Queue  equals  Answer Feedback  AND  Incidents > Queue  is modified this edit    AND  Incidents > Source  equals  Feedback on Answers),Email Incident Information to assignee  Email Address .invalid with Subject line Answer Feedback Queue Staff Member/Group
Incident,SendEmail,2 - In Progress,Escalated - DTMO,Enabled,If (Incidents > Group  equals  DTMO  AND  Incidents > Group  is modified this edit    AND  Custom Field > Escalated DTMO  equals  None  AND  Incidents > Response Sent  equals  No  AND  Incidents > Subject  not equals  Testing),Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - DTMO - TAC,Enabled,"If (Incidents > Group  equals  TAC  AND  Custom Field > Escalated DTMO  equals  None  AND  Incidents > Response Sent  equals  No  AND  Incidents > Status  equals  Unresolved DTMO  AND  Incidents > Status  is modified this edit    AND  Incidents > Group  is not modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-CCV, TAC-LOCK, TAC-Lodging, TAC-CBA, TAC-PII, TAC-PPT, TAC-RA)",Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - O&S,Enabled,If (Incidents > Group  equals  O&S  AND  Custom Field > Escalated OS  equals  None  AND  Incidents > Group  is modified this edit    AND  Incidents > Response Sent  equals  No),Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - O&S -TAC,Enabled,"If (Incidents > Group  equals  TAC  AND  Custom Field > Escalated OS  equals  None  AND  Incidents > Group  is not modified this edit    AND  Incidents > Response Sent  equals  No  AND  Incidents > Status  equals  Unresolved O&S  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-CCV, TAC-LOCK, TAC-Lodging, TAC-CBA, TAC - Partner Systems, TAC-PII, TAC-PPT, TAC-RA)",Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - PMO,Enabled,If (Incidents > Group  equals  PMO  AND  Incidents > Group  is modified this edit    AND  Custom Field > Escalated PMO  equals  None  AND  Incidents > Response Sent  equals  No),Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - PMO - TAC,Enabled,"If (Incidents > Group  equals  TAC  AND  Incidents > Group  is not modified this edit    AND  Custom Field > Escalated PMO  equals  None  AND  Incidents > Response Sent  equals  No  AND  Incidents > Status  equals  Unresolved PMO  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-CCV, TAC-LOCK, TAC-Lodging, TAC-CBA, TAC - Partner Systems, TAC-PII, TAC-PPT, TAC-RA)",Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Escalated - Partner - TAC,Enabled,"If (Incidents > Group  equals  TAC  AND  Incidents > Group  is not modified this edit    AND  Custom Field > Escalated PMO  equals  None  AND  Incidents > Response Sent  equals  No  AND  Incidents > Status  equals  Unresolved CTO, Unresolved DFAS/GEX  AND  Incidents > Status  is modified this edit    AND  Incidents > Queue  equals  TAC-TECH, TAC-MGR, TAC-FIN, TAC-CTO, TAC-GEN, TAC-CCV, TAC-LOCK, TAC-Lodging, TAC-CBA, TAC - Partner Systems, TAC-PII, TAC-PPT, TAC-RA)",Send Email Response to Sender Include incident details
Incident,SendEmail,2 - In Progress,Closed Email,Disabled,If (Incidents > Previous Status  not equals  Closed  AND  Incidents > Status  equals  Closed),Send Email Response to Sender Include question Include incident details
Incident,SendEmail,1 - Awaiting Confirmation,Awaiting Confirmation-Action,Enabled,If (Incidents > Escalation Level  equals  Awaiting Confirmation),Send Email Response to Sender Include question Include incident details
Incident,SendEmail,13-PMB notices,DTMO-PMB-Car/Truck,Enabled,If (Incidents > Queue  equals  DTMO-PMB-Car/Truck  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-Car/Truck Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-Car/Truck
Incident,SendEmail,13-PMB notices,DTMO-PMB-Bus,Enabled,If (Incidents > Queue  equals  DTMO-PMB-BUS  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-Bus Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-Bus
Incident,SendEmail,13-PMB notices,DTMO-PMB-Gen,Enabled,If (Incidents > Queue  equals  DTMO-PMB-GEN  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-Gen Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-Gen
Incident,SendEmail,13-PMB notices,DTMO-PMB-CPP,Enabled,If (Incidents > Queue  equals  DTMO-PMB-CPP  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-CPP Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-CPP
Incident,SendEmail,13-PMB notices,DTMO-PMB-CTO,Enabled,If (Incidents > Queue  equals  DTMO-PMB-CTO  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-CTO Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-CTO
Incident,SendEmail,13-PMB notices,Copy of DTMO-PMB-Recruit,Enabled,If (Incidents > Queue  equals  DTMO-PMB-Recruit  AND  Incidents > Queue  is modified this edit),Email Incident Information to assignee  Email Address .invalid with Subject line DTMO-PMB-Recruit Queue Ticket Notification Staff Member/Group   Distribution List DTMO-PMB-Recruit
Incident,SendEmail,3 - Routing Incidents (Self-Service),Audit Trail,Enabled,"If (Incidents > Subject  equals  Audit Trail Request, Audit Trail)",Send Email Response to Sender
